,id,opt-direction,value
1365,pgp160_c,min,-13.815510557964274
1366,pgp161_c,max,-2.995732273553991
1367,pgp161_c,min,-13.815510557964274
1368,pgp180_c,max,-2.995732273553991
1369,pgp180_c,min,-13.815510557964274
1370,pgp181_c,max,-2.995732273553991
1371,pgp181_c,min,-3.6296626940870844
1372,phaccoa_c,max,-2.995732273553991
1373,phaccoa_c,min,-13.815510557964274
1374,phe-L_c,max,-2.995732273553991
1375,phe-L_c,min,-13.815510557964274
1376,phhlipa_c,max,-13.815510557964274
1377,phhlipa_c,min,-13.815510557964274
1378,phom_c,max,-2.995732273553991
1379,phom_c,min,-13.815510557964274
1380,phphhlipa_c,max,-13.815510557964274
1381,phphhlipa_c,min,-13.815510557964274
1382,phpyr_c,max,-2.995732273553991
1383,phpyr_c,min,-13.815510557964274
1384,phthr_c,max,-2.995732273553991
1385,phthr_c,min,-13.815510557964274
1386,pi_c,max,-7.819540356187362
1387,pi_c,min,-7.819540356187362
1388,pmtcoa_c,max,-2.995732273553991
1389,pmtcoa_c,min,-11.162510357630842
1390,pnto-R_c,max,-2.995732273553991
1391,pnto-R_c,min,-13.815510557964274
1392,poaac_c,max,-2.995732273553991
1393,poaac_c,min,-13.815510557964274
1394,ppa_c,max,-2.995732273553991
1395,ppa_c,min,-13.815510557964274
1396,ppal_c,max,-2.995732273553991
1397,ppal_c,min,-13.815510557964274
1398,ppap_c,max,-2.995732273553991
1399,ppap_c,min,-13.815510557964274
1400,ppbng_c,max,-2.995732273553991
1401,ppbng_c,min,-13.815510557964274
1402,ppcoa_c,max,-2.995732273553991
1403,ppcoa_c,min,-13.815510557964274
1404,ppgpp_c,max,-2.995732273553991
1405,ppgpp_c,min,-13.815510557964274
1406,pphn_c,max,-2.995732273553991
1407,pphn_c,min,-13.815510557964274
1408,ppi_c,max,-6.295109521884564
1409,ppi_c,min,-13.815510557964274
1410,pppn_c,max,-2.995732273553991
1411,pppn_c,min,-13.815510557964274
1412,pram_c,max,-2.995732273553991
1413,pram_c,min,-13.815510557964274
1414,pran_c,max,-2.995732273553991
1415,pran_c,min,-13.815510557964274
1416,prbamp_c,max,-2.995732273553991
1417,prbamp_c,min,-13.815510557964274
1418,prbatp_c,max,-2.995732273553991
1419,prbatp_c,min,-13.815510557964274
1420,preq0_c,max,-2.995732273553991
1421,preq0_c,min,-13.815510557964274
1422,preq1_c,max,-2.995732273553991
1423,preq1_c,min,-13.815510557964274
1424,prfp_c,max,-2.995732273553991
1425,prfp_c,min,-13.815510557964274
1426,prlp_c,max,-2.995732273553991
1427,prlp_c,min,-13.815510557964274
1428,pro-L_c,max,-2.995732273553991
1429,pro-L_c,min,-13.815510557964274
1430,progly_c,max,-2.995732273553991
1431,progly_c,min,-13.815510557964274
1432,prpp_c,max,-2.995732273553991
1433,prpp_c,min,-13.815510557964274
1434,ps120_c,max,-2.995732273553991
1435,ps120_c,min,-13.815510557964274
1436,ps140_c,max,-2.995732273553992
1437,ps140_c,min,-13.815510557964274
1438,ps141_c,max,-2.995732273553992
1439,ps141_c,min,-13.815510557964274
1440,ps160_c,max,-2.995732273553991
1441,ps160_c,min,-7.2549094611474985
1442,ps161_c,max,-2.995732273553991
1443,ps161_c,min,-7.254909461147213
1444,ps180_c,max,-2.995732273553991
1445,ps180_c,min,-13.815510557964274
1446,ps181_c,max,-2.995774210772174
1447,ps181_c,min,-7.254951398366346
1448,psclys_c,max,-2.995732273553991
1449,psclys_c,min,-13.815510557964274
1450,pser-L_c,max,-2.995732273553991
1451,pser-L_c,min,-12.540220187185678
1452,ptrc_c,max,-2.995732273553991
1453,ptrc_c,min,-13.815510557964274
1454,pyam5p_c,max,-2.995732273553991
1455,pyam5p_c,min,-13.815510557964274
1456,pydam_c,max,-2.995732273553991
1457,pydam_c,min,-13.815510557964274
1458,pydx_c,max,-2.995732273553991
1459,pydx_c,min,-13.815510557964274
1460,pydx5p_c,max,-3.669234953221624
1461,pydx5p_c,min,-13.815510557964274
1462,pydxn_c,max,-2.995732273553991
1463,pydxn_c,min,-13.815510557964274
1464,pyr_c,max,-2.995732273553991
1465,pyr_c,min,-7.2549094611481655
1466,q8_c,max,-2.995732273553991
1467,q8_c,min,-13.815510557964274
1468,q8h2_c,max,-2.995732273553991
1469,q8h2_c,min,-13.815510557964274
1470,quin_c,max,-2.995732273553991
1471,quin_c,min,-13.815510557964274
1472,quln_c,max,-2.995732273553991
1473,quln_c,min,-13.815510557964274
1474,r15bp_c,max,-2.995732273553991
1475,r15bp_c,min,-13.815510557964274
1476,r1p_c,max,-2.995732273553991
1477,r1p_c,min,-13.815510557964274
1478,r5p_c,max,-2.995732273553991
1479,r5p_c,min,-13.815510557964274
1480,ragund_c,max,-2.995732273553991
1481,ragund_c,min,-13.815510557964274
1482,rbflvrd_c,max,-2.995732273553991
1483,rbflvrd_c,min,-13.815510557964274
1484,rbl-L_c,max,-2.995732273553991
1485,rbl-L_c,min,-13.815510557964274
1486,rdmbzi_c,max,-2.995732273553991
1487,rdmbzi_c,min,-13.815510557964274
1488,rephaccoa_c,max,-2.995732273553991
1489,rephaccoa_c,min,-13.815510557964274
1490,rhcys_c,max,-2.995732273553991
1491,rhcys_c,min,-13.815510557964274
1492,rib-D_c,max,-2.995732273553991
1493,rib-D_c,min,-13.815510557964274
1494,ribflv_c,max,-2.995732273553991
1495,ribflv_c,min,-13.815510557964274
1496,rml_c,max,-2.995732273553991
1497,rml_c,min,-13.815510557964274
1498,rml1p_c,max,-2.9957322735539913
1499,rml1p_c,min,-13.815510557964274
1500,rmn_c,max,-2.995732273553991
1501,rmn_c,min,-13.815510557964274
1502,ru5p-D_c,max,-2.995732273553991
1503,ru5p-D_c,min,-11.857510457804535
1504,ru5p-L_c,max,-2.995732273553991
1505,ru5p-L_c,min,-13.815510557964274
1506,s17bp_c,max,-2.995732273553991
1507,s17bp_c,min,-13.815510557964274
1508,s7p_c,max,-2.995732273553991
1509,s7p_c,min,-13.815510557964274
1510,sarcs_c,max,-2.995732273553991
1511,sarcs_c,min,-13.815510557964274
1512,sbt6p_c,max,-2.995732273553991
1513,sbt6p_c,min,-13.815510557964274
1514,sbzcoa_c,max,-2.995732273553991
1515,sbzcoa_c,min,-13.815510557964274
1516,ser-D_c,max,-2.995732273553991
1517,ser-D_c,min,-13.815510557964274
1518,ser-L_c,max,-4.271022644332587
1519,ser-L_c,min,-13.815510557964274
1520,seramp_c,max,-2.995732273553991
1521,seramp_c,min,-13.815510557964274
1522,skm_c,max,-2.995732273553991
1523,skm_c,min,-13.815510557964274
1524,skm5p_c,max,-2.995732273553991
1525,skm5p_c,min,-13.815510557964274
1526,sl26da_c,max,-2.995732273553991
1527,sl26da_c,min,-13.815510557964274
1528,sl2a6o_c,max,-13.104666337905186
1529,sl2a6o_c,min,-13.815510557964274
1530,so2_c,max,-2.995732273553991
1531,so2_c,min,-13.815510557964274
1532,so3_c,max,-2.995732273553991
1533,so3_c,min,-13.815510557964274
1534,so4_c,max,-3.001502842925231
1535,so4_c,min,-13.815510557964274
1536,spmd_c,max,-2.995732273553991
1537,spmd_c,min,-13.81551055796427
1538,stcoa_c,max,-2.995732273553991
1539,stcoa_c,min,-13.815510557964274
1540,suc6p_c,max,-2.995732273553991
1541,suc6p_c,min,-13.815510557964274
1542,sucarg_c,max,-2.995732273553991
1543,sucarg_c,min,-13.815510557964274
1544,sucbz_c,max,-2.995732273553991
1545,sucbz_c,min,-13.815510557964274
1546,succ_c,max,-7.51281059739711
1547,succ_c,min,-13.815510557964274
1548,succoa_c,max,-2.995732273553991
1549,succoa_c,min,-3.7065764936130767
1550,sucglu_c,max,-2.995732273553991
1551,sucglu_c,min,-13.815510557964274
1552,sucgsa_c,max,-2.995732273553991
1553,sucgsa_c,min,-13.815510557964274
1554,suchms_c,max,-2.995732273553991
1555,suchms_c,min,-13.815510557964274
1556,sucorn_c,max,-2.995732273553991
1557,sucorn_c,min,-13.815510557964274
1558,sucsal_c,max,-2.995732273553991
1559,sucsal_c,min,-13.815510557964274
1560,sufbcd_c,max,-2.995732273553991
1561,sufbcd_c,min,-13.815510557964274
1562,sufbcd-2fe2s_c,max,-2.995732273553991
1563,sufbcd-2fe2s_c,min,-13.815510557964274
1564,sufbcd-2fe2s2_c,max,-2.995732273553991
1565,sufbcd-2fe2s2_c,min,-13.815510557964274
1566,sufbcd-4fe4s_c,max,-2.995732273553991
1567,sufbcd-4fe4s_c,min,-13.815510557964274
1568,sufse_c,max,-2.995732273553991
1569,sufse_c,min,-13.815510557964274
1570,sufsesh_c,max,-2.995732273553991
1571,sufsesh_c,min,-13.815510557964274
1572,sulfac_c,max,-2.995732273553991
1573,sulfac_c,min,-13.815510557964274
1574,tag6p-D_c,max,-2.995732273553991
1575,tag6p-D_c,min,-13.815510557964274
1576,tagdp-D_c,max,-2.995732273553991
1577,tagdp-D_c,min,-13.815510557964274
1578,tagur_c,max,-2.995732273553991
1579,tagur_c,min,-13.815510557964274
1580,tartr-D_c,max,-2.995732273553991
1581,tartr-D_c,min,-13.815510557964274
1582,tartr-L_c,max,-2.995732273553991
1583,tartr-L_c,min,-13.815510557964274
1584,taur_c,max,-2.995732273553991
1585,taur_c,min,-13.815510557964274
1586,tcynt_c,max,-2.995732273553991
1587,tcynt_c,min,-13.815510557964274
1588,td2coa_c,max,-5.352867086193909
1589,td2coa_c,min,-11.60300674905073
1590,tdcoa_c,max,-2.995732273553992
1591,tdcoa_c,min,-11.162510357630579
1592,tdecoa_c,max,-7.565370894250915
1593,tdecoa_c,min,-13.815510557964274
1594,thdp_c,max,-2.995732273553991
1595,thdp_c,min,-3.7065764936130767
1596,thf_c,max,-2.995732273553991
1597,thf_c,min,-13.815510557964274
1598,thm_c,max,-2.995732273553991
1599,thm_c,min,-13.815510557964274
1600,thmmp_c,max,-2.995732273553991
1601,thmmp_c,min,-13.815510557964274
1602,thmnp_c,max,-2.995732273553991
1603,thmnp_c,min,-13.815510557964274
1604,thmpp_c,max,-2.995732273553991
1605,thmpp_c,min,-13.815510557964274
1606,thptdn_c,max,-2.995732273553991
1607,thptdn_c,min,-13.815510557964274
1608,thr-L_c,max,-2.995732273553991
1609,thr-L_c,min,-13.815510557964274
1610,thym_c,max,-2.995732273553991
1611,thym_c,min,-13.815510557964274
1612,thymd_c,max,-2.995732273553991
1613,thymd_c,min,-13.815510557964274
1614,tma_c,max,-2.995732273553991
1615,tma_c,min,-13.815510557964274
1616,trdox_c,max,-2.995732273553991
1617,trdox_c,min,-13.815510557964274
1618,trdrd_c,max,-2.995732273553991
1619,trdrd_c,min,-13.815510557964274
1620,tre_c,max,-2.995732273553991
1621,tre_c,min,-13.815510557964274
1622,tre6p_c,max,-2.995732273553991
1623,tre6p_c,min,-13.815510557964274
1624,trp-L_c,max,-2.995732273553991
1625,trp-L_c,min,-13.815510557964274
1626,tsul_c,max,-2.995732273553991
1627,tsul_c,min,-13.815510557964274
1628,ttdca_c,max,-2.995732273553991
1629,ttdca_c,min,-13.815510557964274
1630,ttdcap_c,max,-2.995732273553991
1631,ttdcap_c,min,-13.815510557964274
1632,ttdcea_c,max,-2.995732273553991
1633,ttdcea_c,min,-13.815510557964274
1634,ttdceap_c,max,-2.995732273553991
1635,ttdceap_c,min,-13.815510557964274
1636,tyr-L_c,max,-2.995732273553991
1637,tyr-L_c,min,-13.815510557964274
1638,u23ga_c,max,-2.995732273553991
1639,u23ga_c,min,-13.815510557964274
1640,u3aga_c,max,-2.995732273553991
1641,u3aga_c,min,-13.815510557964274
1642,u3hga_c,max,-2.995732273553991
1643,u3hga_c,min,-13.815510557964274
1644,uLa4fn_c,max,-2.995732273553991
1645,uLa4fn_c,min,-13.815510557964274
1646,uLa4n_c,max,-2.995732273553991
1647,uLa4n_c,min,-13.815510557964274
1648,uaagmda_c,max,-2.995732273553991
1649,uaagmda_c,min,-13.815510557964274
1650,uaccg_c,max,-2.995732273553991
1651,uaccg_c,min,-13.815510557964274
1652,uacgam_c,max,-2.995732273553991
1653,uacgam_c,min,-13.815510557964274
1654,uacmam_c,max,-2.995732273553991
1655,uacmam_c,min,-13.815510557964274
1656,uacmamu_c,max,-2.995732273553991
1657,uacmamu_c,min,-13.815510557964274
1658,uagmda_c,max,-2.995732273553991
1659,uagmda_c,min,-13.815510557964274
1660,uama_c,max,-2.995732273553991
1661,uama_c,min,-13.815510557964274
1662,uamag_c,max,-2.995732273553991
1663,uamag_c,min,-13.815510557964274
1664,uamr_c,max,-2.995732273553991
1665,uamr_c,min,-13.815510557964274
1666,udcpdp_c,max,-2.995732273553991
1667,udcpdp_c,min,-13.815510557964274
1668,udcpp_c,max,-2.995732273553991
1669,udcpp_c,min,-13.815510557964274
1670,udp_c,max,-13.815510556275344
1671,udp_c,min,-13.815510556275344
1672,udpLa4fn_c,max,-2.995732273553991
1673,udpLa4fn_c,min,-13.815510557964274
1674,udpLa4n_c,max,-2.995732273553991
1675,udpLa4n_c,min,-13.815510557964274
1676,udpLa4o_c,max,-2.995732273553991
1677,udpLa4o_c,min,-13.815510557964274
1678,udpg_c,max,-2.9957322752429194
1679,udpg_c,min,-2.9957322752429194
1680,udpgal_c,max,-2.995732273553991
1681,udpgal_c,min,-13.815510557964274
1682,udpgalfur_c,max,-2.995732273553991
1683,udpgalfur_c,min,-13.815510557964274
1684,udpglcur_c,max,-2.995732273553991
1685,udpglcur_c,min,-13.815510557964274
1686,ugmd_c,max,-2.995732273553991
1687,ugmd_c,min,-13.815510557964274
1688,ugmda_c,max,-2.995732273553991
1689,ugmda_c,min,-13.815510557964274
1690,um4p_c,max,-2.995732273553991
1691,um4p_c,min,-13.815510557964274
1692,ump_c,max,-2.995732273553991
1693,ump_c,min,-13.815510557964274
1694,unaga_c,max,-2.995732273553991
1695,unaga_c,min,-13.815510557964274
1696,unagamu_c,max,-2.995732273553991
1697,unagamu_c,min,-13.815510557964274
1698,unagamuf_c,max,-2.995732273553991
1699,unagamuf_c,min,-13.815510557964274
1700,ura_c,max,-2.995732273553991
1701,ura_c,min,-13.815510557964274
1702,uracp_c,max,-2.995732273553991
1703,uracp_c,min,-13.815510557964274
1704,urate_c,max,-2.995732273553991
1705,urate_c,min,-13.815510557964274
1706,urdglyc_c,max,-2.995732273553991
1707,urdglyc_c,min,-13.815510557964274
1708,urea_c,max,-2.995732273553991
1709,urea_c,min,-13.815510557964274
1710,uri_c,max,-2.995732273553991
1711,uri_c,min,-13.815510557964274
1712,utp_c,max,-2.995732273553991
1713,utp_c,min,-10.5161333096337
1714,val-L_c,max,-2.995732273553991
1715,val-L_c,min,-13.815510557964274
1716,wco_c,max,-2.995732273553991
1717,wco_c,min,-13.815510557964274
1718,xan_c,max,-2.995732273553991
1719,xan_c,min,-13.815510557964274
1720,xdp_c,max,-2.995732273553991
1721,xdp_c,min,-13.815510557964274
1722,xmp_c,max,-2.995732273553991
1723,xmp_c,min,-13.815510557964274
1724,xtp_c,max,-2.995732273553991
1725,xtp_c,min,-13.815510557964274
1726,xtsn_c,max,-2.995732273553991
1727,xtsn_c,min,-13.815510557964274
1728,xu5p-D_c,max,-2.995732273553991
1729,xu5p-D_c,min,-13.815510557964274
1730,xu5p-L_c,max,-2.995732273553991
1731,xu5p-L_c,min,-13.815510557964274
1732,xyl-D_c,max,-2.995732273553991
1733,xyl-D_c,min,-13.815510557964274
1734,xylu-D_c,max,-2.995732273553991
1735,xylu-D_c,min,-13.815510557964274
1736,xylu-L_c,max,-2.995732273553991
1737,xylu-L_c,min,-13.815510557964274
1738,12ppd-R_e,max,-2.3025850929940455
1739,12ppd-R_e,min,-18.420680743952367
1740,12ppd-S_e,max,-2.3025850929940455
1741,12ppd-S_e,min,-18.420680743952367
1742,14glucan_e,max,-2.3025850929940455
1743,14glucan_e,min,-18.420680743952367
1744,15dap_e,max,-2.3025850929940455
1745,15dap_e,min,-18.420680743952367
1746,23camp_e,max,-2.3025850929940455
1747,23camp_e,min,-18.420680743952367
1748,23ccmp_e,max,-2.3025850929940455
1749,23ccmp_e,min,-18.420680743952367
1750,23cgmp_e,max,-2.3025850929940455
1751,23cgmp_e,min,-18.420680743952367
1752,23cump_e,max,-2.3025850929940455
1753,23cump_e,min,-18.420680743952367
1754,23dappa_e,max,-2.3025850929940455
1755,23dappa_e,min,-18.420680743952367
1756,26dap-M_e,max,-2.3025850929940455
1757,26dap-M_e,min,-18.420680743952367
1758,2ddglcn_e,max,-2.3025850929940455
1759,2ddglcn_e,min,-18.420680743952367
1760,34dhpac_e,max,-2.3025850929940455
1761,34dhpac_e,min,-18.420680743952367
1762,3amp_e,max,-2.3025850929940455
1763,3amp_e,min,-18.420680743952367
1764,3cmp_e,max,-2.3025850929940455
1765,3cmp_e,min,-18.420680743952367
1766,3gmp_e,max,-2.3025850929940455
1767,3gmp_e,min,-18.420680743952367
1768,3hcinnm_e,max,-2.3025850929940455
1769,3hcinnm_e,min,-18.420680743952367
1770,3hpp_e,max,-2.3025850929940455
1771,3hpp_e,min,-18.420680743952367
1772,3hpppn_e,max,-2.3025850929940455
1773,3hpppn_e,min,-18.420680743952367
1774,3ump_e,max,-2.3025850929940455
1775,3ump_e,min,-18.420680743952367
1776,4abut_e,max,-2.3025850929940455
1777,4abut_e,min,-18.420680743952367
1778,4hoxpacd_e,max,-2.3025850929940455
1779,4hoxpacd_e,min,-18.420680743952367
1780,5dglcn_e,max,-2.3025850929940455
1781,5dglcn_e,min,-18.420680743952367
1782,5mtr_e,max,-2.3025850929940455
1783,5mtr_e,min,-18.420680743952367
1784,LalaDglu_e,max,-2.3025850929940455
1785,LalaDglu_e,min,-18.420680743952367
1786,LalaDgluMdap_e,max,-2.3025850929940455
1787,LalaDgluMdap_e,min,-18.420680743952367
1788,LalaDgluMdapDala_e,max,-2.3025850929940455
1789,LalaDgluMdapDala_e,min,-18.420680743952367
1790,LalaLglu_e,max,-2.3025850929940455
1791,LalaLglu_e,min,-18.420680743952367
1792,ac_e,max,-2.3025850929940455
1793,ac_e,min,-18.420680743952367
1794,acac_e,max,-2.3025850929940455
1795,acac_e,min,-18.420680743952367
1796,acald_e,max,-2.3025850929940455
1797,acald_e,min,-18.420680743952367
1798,acgal_e,max,-2.3025850929940455
1799,acgal_e,min,-18.420680743952367
1800,acgal1p_e,max,-2.3025850929940455
1801,acgal1p_e,min,-18.420680743952367
1802,acgam_e,max,-2.3025850929940455
1803,acgam_e,min,-18.420680743952367
1804,acgam1p_e,max,-2.3025850929940455
1805,acgam1p_e,min,-18.420680743952367
1806,acmana_e,max,-2.3025850929940455
1807,acmana_e,min,-18.420680743952367
1808,acmum_e,max,-2.3025850929940455
1809,acmum_e,min,-18.420680743952367
1810,acnam_e,max,-2.3025850929940455
1811,acnam_e,min,-18.420680743952367
1812,acolipa_e,max,-2.3025850929940455
1813,acolipa_e,min,-18.420680743952367
1814,acser_e,max,-2.3025850929940455
1815,acser_e,min,-18.420680743952367
1816,ade_e,max,-2.3025850929940455
1817,ade_e,min,-18.420680743952367
1818,adn_e,max,-2.3025850929940455
1819,adn_e,min,-18.420680743952367
1820,agm_e,max,-2.3025850929940455
1821,agm_e,min,-18.420680743952367
1822,akg_e,max,-2.3025850929940455
1823,akg_e,min,-18.420680743952367
1824,ala-B_e,max,-2.3025850929940455
1825,ala-B_e,min,-18.420680743952367
1826,ala-D_e,max,-2.3025850929940455
1827,ala-D_e,min,-18.420680743952367
1828,ala-L_e,max,-2.3025850929940455
1829,ala-L_e,min,-18.420680743952367
1830,alaala_e,max,-2.3025850929940455
1831,alaala_e,min,-18.420680743952367
1832,all-D_e,max,-2.3025850929940455
1833,all-D_e,min,-18.420680743952367
1834,alltn_e,max,-2.3025850929940455
1835,alltn_e,min,-18.420680743952367
1836,amp_e,max,-2.3025850929940455
1837,amp_e,min,-18.420680743952367
1838,anhgm_e,max,-2.3025850929940455
1839,anhgm_e,min,-18.420680743952367
1840,arab-L_e,max,-2.3025850929940455
1841,arab-L_e,min,-18.420680743952367
1842,arbt_e,max,-2.3025850929940455
1843,arbt_e,min,-18.420680743952367
1844,arbtn_e,max,-2.3025850929940455
1845,arbtn_e,min,-18.420680743952367
1846,arbtn-fe3_e,max,-2.3025850929940455
1847,arbtn-fe3_e,min,-18.420680743952367
1848,arg-L_e,max,-2.3025850929940455
1849,arg-L_e,min,-18.420680743952367
1850,ascb-L_e,max,-2.3025850929940455
1851,ascb-L_e,min,-18.420680743952367
1852,asn-L_e,max,-2.3025850929940455
1853,asn-L_e,min,-18.420680743952367
1854,asp-L_e,max,-2.3025850929940455
1855,asp-L_e,min,-18.420680743952367
1856,btn_e,max,-2.3025850929940455
1857,btn_e,min,-18.420680743952367
1858,but_e,max,-2.3025850929940455
1859,but_e,min,-18.420680743952367
1860,butso3_e,max,-2.3025850929940455
1861,butso3_e,min,-18.420680743952367
1862,cgly_e,max,-2.3025850929940455
1863,cgly_e,min,-18.420680743952367
1864,chol_e,max,-2.3025850929940455
1865,chol_e,min,-18.420680743952367
1866,chtbs_e,max,-2.3025850929940455
1867,chtbs_e,min,-18.420680743952367
1868,cit_e,max,-2.3025850929940455
1869,cit_e,min,-18.420680743952367
1870,cmp_e,max,-2.3025850929940455
1871,cmp_e,min,-18.420680743952367
1872,co2_e,max,-2.3025850929940455
1873,co2_e,min,-18.420680743952367
1874,colipa_e,max,-2.3025850929940455
1875,colipa_e,min,-18.420680743952367
1876,colipap_e,max,-2.3025850929940455
1877,colipap_e,min,-18.420680743952367
1878,cpgn-un_e,max,-2.3025850929940455
1879,cpgn-un_e,min,-18.420680743952367
1880,crn_e,max,-2.3025850929940455
1881,crn_e,min,-18.420680743952367
1882,crn-D_e,max,-2.3025850929940455
1883,crn-D_e,min,-18.420680743952367
1884,csn_e,max,-2.3025850929940455
1885,csn_e,min,-18.420680743952367
1886,cynt_e,max,-2.3025850929940455
1887,cynt_e,min,-18.420680743952367
1888,cys-D_e,max,-2.3025850929940455
1889,cys-D_e,min,-18.420680743952367
1890,cys-L_e,max,-2.3025850929940455
1891,cys-L_e,min,-18.420680743952367
1892,cytd_e,max,-2.3025850929940455
1893,cytd_e,min,-18.420680743952367
1894,dad-2_e,max,-2.3025850929940455
1895,dad-2_e,min,-18.420680743952367
1896,damp_e,max,-2.3025850929940455
1897,damp_e,min,-18.420680743952367
1898,dca_e,max,-2.3025850929940455
1899,dca_e,min,-18.420680743952367
1900,dcmp_e,max,-2.3025850929940455
1901,dcmp_e,min,-18.420680743952367
1902,dcyt_e,max,-2.3025850929940455
1903,dcyt_e,min,-18.420680743952367
1904,ddca_e,max,-2.3025850929940455
1905,ddca_e,min,-18.420680743952367
1906,dgmp_e,max,-2.3025850929940455
1907,dgmp_e,min,-18.420680743952367
1908,dgsn_e,max,-2.3025850929940455
1909,dgsn_e,min,-18.420680743952367
1910,dha_e,max,-2.3025850929940455
1911,dha_e,min,-18.420680743952367
1912,dimp_e,max,-2.3025850929940455
1913,dimp_e,min,-18.420680743952367
1914,din_e,max,-2.3025850929940455
1915,din_e,min,-18.420680743952367
1916,dms_e,max,-2.3025850929940455
1917,dms_e,min,-18.420680743952367
1918,dopa_e,max,-2.3025850929940455
1919,dopa_e,min,-18.420680743952367
1920,doxrbcn_e,max,-2.3025850929940455
1921,doxrbcn_e,min,-18.420680743952367
1922,dtmp_e,max,-2.3025850929940455
1923,dtmp_e,min,-18.420680743952367
1924,dump_e,max,-2.3025850929940455
1925,dump_e,min,-18.420680743952367
1926,duri_e,max,-2.3025850929940455
1927,duri_e,min,-18.420680743952367
1928,eca4colipa_e,max,-2.3025850929940455
1929,eca4colipa_e,min,-18.420680743952367
1930,enlipa_e,max,-2.3025850929940455
1931,enlipa_e,min,-18.420680743952367
1932,etha_e,max,-2.3025850929940455
1933,etha_e,min,-18.420680743952367
1934,ethso3_e,max,-2.3025850929940455
1935,ethso3_e,min,-18.420680743952367
1936,etoh_e,max,-2.3025850929940455
1937,etoh_e,min,-18.420680743952367
1938,f6p_e,max,-2.3025850929940455
1939,f6p_e,min,-18.420680743952367
1940,fald_e,max,-2.3025850929940455
1941,fald_e,min,-18.420680743952367
1942,fe2_e,max,-2.3025850929940455
1943,fe2_e,min,-17.19337896425171
1944,fe3_e,max,-2.3025850929940455
1945,fe3_e,min,-18.420680743952367
1946,fe3hox-un_e,max,-2.3025850929940455
1947,fe3hox-un_e,min,-18.420680743952367
1948,feoxam-un_e,max,-2.3025850929940455
1949,feoxam-un_e,min,-18.420680743952367
1950,for_e,max,-2.3025850929940455
1951,for_e,min,-18.420680743952367
1952,fru_e,max,-2.3025850929940455
1953,fru_e,min,-18.420680743952367
1954,frulys_e,max,-2.3025850929940455
1955,frulys_e,min,-18.420680743952367
1956,fruur_e,max,-2.3025850929940455
1957,fruur_e,min,-18.420680743952367
1958,fuc-L_e,max,-2.3025850929940455
1959,fuc-L_e,min,-18.420680743952367
1960,fum_e,max,-2.3025850929940455
1961,fum_e,min,-18.420680743952367
1962,fusa_e,max,-2.3025850929940455
1963,fusa_e,min,-18.420680743952367
1964,g1p_e,max,-2.3025850929940455
1965,g1p_e,min,-18.420680743952367
1966,g3pc_e,max,-2.3025850929940455
1967,g3pc_e,min,-18.420680743952367
1968,g3pe_e,max,-2.3025850929940455
1969,g3pe_e,min,-18.420680743952367
1970,g3pg_e,max,-2.3025850929940455
1971,g3pg_e,min,-18.420680743952367
1972,g3pi_e,max,-2.3025850929940455
1973,g3pi_e,min,-18.420680743952367
1974,g3ps_e,max,-2.3025850929940455
1975,g3ps_e,min,-18.420680743952367
1976,g6p_e,max,-2.3025850929940455
1977,g6p_e,min,-18.420680743952367
1978,gal_e,max,-2.3025850929940455
1979,gal_e,min,-18.420680743952367
1980,gal-bD_e,max,-2.3025850929940455
1981,gal-bD_e,min,-18.420680743952367
1982,gal1p_e,max,-2.3025850929940455
1983,gal1p_e,min,-18.420680743952367
1984,galct-D_e,max,-2.3025850929940455
1985,galct-D_e,min,-18.420680743952367
1986,galctn-D_e,max,-2.3025850929940455
1987,galctn-D_e,min,-18.420680743952367
1988,galctn-L_e,max,-2.3025850929940455
1989,galctn-L_e,min,-18.420680743952367
1990,galt_e,max,-2.3025850929940455
1991,galt_e,min,-18.420680743952367
1992,galur_e,max,-2.3025850929940455
1993,galur_e,min,-18.420680743952367
1994,gam_e,max,-2.3025850929940455
1995,gam_e,min,-18.420680743952367
1996,gam6p_e,max,-2.3025850929940455
1997,gam6p_e,min,-18.420680743952367
1998,gbbtn_e,max,-2.3025850929940455
1999,gbbtn_e,min,-18.420680743952367
2000,gdp_e,max,-2.3025850929940455
2001,gdp_e,min,-18.420680743952367
2002,glc-D_e,max,-2.3025850929940455
2003,glc-D_e,min,-17.19337896425171
2004,glcn_e,max,-2.3025850929940455
2005,glcn_e,min,-18.420680743952367
2006,glcr_e,max,-2.3025850929940455
2007,glcr_e,min,-18.420680743952367
2008,glcur_e,max,-2.3025850929940455
2009,glcur_e,min,-18.420680743952367
2010,glcur1p_e,max,-2.3025850929940455
2011,glcur1p_e,min,-18.420680743952367
2012,gln-L_e,max,-2.3025850929940455
2013,gln-L_e,min,-18.420680743952367
2014,glu-L_e,max,-2.3025850929940455
2015,glu-L_e,min,-18.420680743952367
2016,gly_e,max,-2.3025850929940455
2017,gly_e,min,-18.420680743952367
2018,glyald_e,max,-2.3025850929940455
2019,glyald_e,min,-18.420680743952367
2020,glyb_e,max,-2.3025850929940455
2021,glyb_e,min,-18.420680743952367
2022,glyc_e,max,-2.3025850929940455
2023,glyc_e,min,-18.420680743952367
2024,glyc-R_e,max,-2.3025850929940455
2025,glyc-R_e,min,-18.420680743952367
2026,glyc2p_e,max,-2.3025850929940455
2027,glyc2p_e,min,-18.420680743952367
2028,glyc3p_e,max,-2.3025850929940455
2029,glyc3p_e,min,-18.420680743952367
