	growth_rate
2649	54.718003320260294
2650	50.06278960285959
2651	54.285467107820594
2652	22.539996985284354
2653	43.60766805794752
2654	43.52309251407559
2655	23.25480836807586
2656	57.46177362023255
2657	55.025488382839185
2658	56.64765414451101
2659	21.26432511953884
2660	4.931338994642062
2661	4.9313389946411075
2662	4.931338994641902
2663	54.518482212390865
2664	54.51208334367208
2665	54.51208334367212
2666	4.931338994641836
2667	3.0567474593079167
2668	3.056747459307966
2669	5.252076340208855
2670	20.67789269351301
2671	14.195755407078762
2672	21.326218776653555
2673	0.3966664023068691
2674	16.986933216879045
2675	17.571215253543663
2676	6.163205687285556
2677	27.00676201774217
2678	18.866275739679576
2679	24.42819180268694
2680	3.362180981804898
2681	9.168142589995758
2682	9.168142589995751
2683	5.879943413473164
2684	22.42925259806655
2685	12.914865516451355
2686	21.768242930080497
2687	2.9524817263463494
2688	14.949273878685485
2689	15.111956967841811
2690	7.831408834631707
2691	33.32367725625304
2692	17.897409238100025
2693	31.347756387364782
2694	7.831408834631674
2695	14.94927387868541
2696	15.111956967841824
2697	7.8314088346317074
2698	33.323677256253205
2699	17.8974092381
2700	31.347756387364694
2701	7.8314088346318345
2702	30.959458148866673
2703	30.95945814886673
2704	15.494782207223713
2705	37.695810169428405
2706	36.78990671640136
2707	39.492549709218025
2708	12.717778508869527
2709	30.959458148866684
2710	30.959458148866588
2711	21.1088909488815
2712	37.69581016942886
2713	36.789906716401426
2714	39.49254970921777
2715	17.66225723618063
2716	30.959458148866588
2717	30.9594581488667
2718	21.10889094888155
2719	37.69581016942848
2720	36.78990671640123
2721	39.492549709217826
2722	17.662257236180636
2723	29.033612128505904
2724	29.03361212850597
2725	18.463669588823418
2726	38.85707575045623
2727	36.88584765089232
2728	40.823808915930215
2729	14.568546804242976
2730	31.74790937465369
2731	31.747909374653684
2732	22.160337618915307
2733	40.036777936666105
2734	36.885847650892394
2735	40.823808915930165
2736	19.969511916490326
2737	4.991399694954794
2738	4.991399694954796
2739	5.394118259380634
2740	8.916050396282595
2741	4.991547584372216
2742	7.646511808085034
2743	0.405392058343088
2744	46.0350587821167
2745	45.743941504046695
2746	35.4774689576541
2747	58.47310344968674
2748	56.34081343864675
2749	58.42584295383966
2750	30.031162004194922
2751	3.29231067832129
2752	3.292310678321221
2753	5.281210374034105
2754	17.87552598738477
2755	10.670147279057392
2756	17.324949319562382
2757	0.3966664023067844
2758	15.955817145857399
2759	15.95581714585738
2760	7.343965600518989
2761	22.363595796209776
2762	17.901430641566414
2763	22.360794575351825
2764	3.498231842208858
2765	15.955817145857411
2766	15.955817145857411
2767	7.343965600518869
2768	22.366808071038644
2769	17.901430641566392
2770	22.364006045446796
2771	3.498231842208889
2772	15.460446338063091
2773	15.61180634901638
2774	7.706856583226475
2775	24.596346701100295
2776	16.51147445152527
2777	23.858728494820465
2778	5.069577103496095
2779	5.096437838533093
2780	5.099850931250557
2781	6.404605586727791
2782	6.098562931135122
2783	5.09997211231624
2784	5.76560374668699
2785	3.9975002499434957
2786	45.89809112218609
2787	45.71110676076303
2788	25.54539902070026
2789	57.53655846588428
2790	56.34081343864671
2791	56.94971289068535
2792	23.81889073987803
2793	23.84898355195262
2794	23.848983551952706
2795	13.5242226283666
2796	38.559852808365825
2797	30.04499705923319
2798	40.42794365029714
2799	10.883136234268116
2800	7.250960574786256
2801	8.232695668172802
2802	7.048091862209415
2803	18.671799737313567
2804	11.668724105272558
2805	17.838784271221627
2806	3.4342240278130776
2807	12.951073415061924
2808	15.224529404069017
2809	6.731404548182071
2810	19.259520523164717
2811	12.54898315351552
2812	19.25679298513694
2813	4.636339459254829
2814	16.033567424020795
2815	17.12674032527118
2816	10.404412324811217
2817	24.044756813674553
2818	17.12680953514687
2819	23.39442974133006
2820	8.733760096288814
2821	8.04843252763275
2822	8.38598576385234
2823	5.723240836580414
2824	15.1820415560069
2825	10.03880673502238
2826	15.179915167270167
2827	2.343084854315778
2828	29.033612128505954
2829	29.033612128505975
2830	18.463669588823247
2831	37.69581016942843
2832	35.29230589857337
2833	39.49254970921777
2834	14.568546804242942
2835	44.58832096582906
2836	44.588320965829375
2837	23.051525906803583
2838	54.71800332026026
2839	50.062789602859645
2840	54.28546710782055
2841	22.53999698528466
2842	1.6524093054203286
2843	1.6524093054203113
2844	6.140710626196267
2845	1.6525745925840003
2846	1.6524875952182156
2847	1.6524875952182652
2848	1.6523832104694012
2849	1.61458587354306
2850	1.6145858735430318
2851	5.9332460964747895
2852	1.6147436801441832
2853	1.614660620193217
2854	1.6146606201932172
2855	1.5784314290321086
2856	5.798676836710044
2857	5.798676836710056
2858	5.382710747722648
2859	11.674605135948216
2860	8.977667794412127
2861	11.67306663735126
2862	0.39985249841972326
2863	5.846135671488128
2864	5.846135671488134
2865	5.413276405546677
2866	11.76978623384999
2867	9.048233524113417
2868	11.768222548428955
2869	0.4027936907828649
2870	44.728601246355666
2871	44.72860124635562
2872	34.348600538678866
2873	54.71800332026039
2874	52.39864442640479
2875	54.7115575327708
2876	30.47002368515464
2877	43.858058408109855
2878	43.85805840810992
2879	34.069470294920166
2880	59.1788451746503
2881	57.647319623969175
2882	59.928724547965395
2883	30.31071487366958
2884	43.724859876796074
2885	43.724859876796366
2886	22.26733217938948
2887	58.390888352067115
2888	57.64731962396902
2889	58.66844194306819
2890	22.267332179389502
2891	34.61591726520655
2892	34.61591726520646
2893	15.975503712424532
2894	55.722217415825824
2895	37.95003116143257
2896	52.42861588707395
2897	15.64873679936717
2898	38.916676182664894
2899	38.9166761826649
2900	30.311995892349042
