,NAD/NADP,NAD only
DGo_PPALtex,-2.0,-2.0
FU_PPALtex,0.0,0.0
BU_PPALtex,1.0,1.0
DG_PPALtpp,-3.161097833014658,-3.161097833014658
DGo_PPALtpp,-3.161097833014658,-3.161097833014658
FU_PPALtpp,1.0,1.0
BU_PPALtpp,0.0,0.0
FU_PPAt4pp,1.0,1.0
BU_PPAt4pp,0.0,0.0
DG_PPAtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PPAtex,-2.0,-2.0
FU_PPAtex,1.0,1.0
BU_PPAtex,0.0,0.0
DG_PPBNGS,-0.5748477548638782,-0.5748477548638782
DGo_PPBNGS,-12.897042063479814,-12.897042063479814
FU_PPBNGS,1.0,1.0
BU_PPBNGS,0.0,0.0
DG_PPC,-14.480357132734081,-16.575296546943314
DGo_PPC,-8.370873530001209,-8.370873530001209
FU_PPC,1.0,1.0
BU_PPC,0.0,0.0
DG_PPCDC,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PPCDC,-1.7899966161190564,-1.7899966161190564
FU_PPCDC,1.0,1.0
BU_PPCDC,0.0,0.0
DG_PPCK,-6.163400054608754,-4.068460643732852
DGo_PPCK,-1.302465619480161,-1.302465619480161
FU_PPCK,1.0,1.0
BU_PPCK,0.0,0.0
DG_PPCSCT,-3.1560121619365873,-3.1560121619365873
DGo_PPCSCT,-3.1560121619365873,-3.1560121619365873
FU_PPCSCT,0.0,1.0
BU_PPCSCT,0.0,0.0
DG_PPGPPDP,-16.174721799332985,-16.174721799332985
DGo_PPGPPDP,-1.5884289856746219,-1.5884289856746219
FU_PPGPPDP,1.0,1.0
BU_PPGPPDP,0.0,0.0
FU_PPK2r,0.0,0.0
BU_PPK2r,1.0,1.0
DG_PPKr,-12.641030662677329,-12.641030659344
DGo_PPKr,-2.61888010990989,-2.61888010990989
FU_PPKr,1.0,1.0
BU_PPKr,0.0,0.0
DG_PPM,0.8393444559600667,1.0504510563027711
DGo_PPM,-1.77600309118435,-1.77600309118435
FU_PPM,0.0,-0.0
BU_PPM,1.0,1.0
DG_PPM2,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PPM2,-1.6982348255344561,-1.6982348255344561
FU_PPM2,1.0,0.0
BU_PPM2,0.0,0.0
DG_PPNCL2,-15.777930404028945,-15.777930404028945
DGo_PPNCL2,-2.965378845754601,-2.965378845754601
FU_PPNCL2,1.0,1.0
BU_PPNCL2,0.0,0.0
DG_PPND,-18.758118805216185,-13.128033188424663
DGo_PPND,-18.20665869342665,-18.20665869342665
FU_PPND,1.0,1.0
BU_PPND,0.0,0.0
DG_PPNDH,-25.608949715345346,-25.608949715345346
DGo_PPNDH,-29.249230469396522,-29.249230469396522
FU_PPNDH,1.0,1.0
BU_PPNDH,0.0,0.0
FU_PPPGO,1.0,1.0
BU_PPPGO,0.0,0.0
FU_PPPGO3,1.0,1.0
BU_PPPGO3,0.0,0.0
DG_PPPNDO,-68.83178554010291,-64.55358734249393
DGo_PPPNDO,-72.7972676613276,-72.7972676613276
FU_PPPNDO,1.0,1.0
BU_PPPNDO,0.0,0.0
DG_PPPNt2rpp,-9.99991200956174e-10,-6.406275780637186
DGo_PPPNt2rpp,-9.99991200956174e-10,-1.1308894392532682
FU_PPPNt2rpp,1.0,1.0
BU_PPPNt2rpp,0.0,0.0
DG_PPPNtex,9.999916450453838e-10,6.406275780637186
DGo_PPPNtex,0.410405083047106,-2.0
FU_PPPNtex,0.0,0.0
BU_PPPNtex,0.0,0.0
DG_PPS,-12.881017803299182,-10.786078395756606
DGo_PPS,-6.221936133865676,-6.221936133865676
FU_PPS,1.0,1.0
BU_PPS,0.0,0.0
FU_PPTHpp,1.0,1.0
BU_PPTHpp,0.0,0.0
FU_PPTtex,1.0,1.0
BU_PPTtex,0.0,0.0
DG_PRAGSr,-14.442404396888204,-13.404648889356492
DGo_PRAGSr,-8.234847843162965,-8.234847843162965
FU_PRAGSr,1.0,1.0
BU_PRAGSr,0.0,0.0
DG_PRAIS,3.333378018055555e-10,-2.9999895900800766e-09
DGo_PRAIS,17.376693817832,17.376693817832
FU_PRAIS,1.0,1.0
BU_PRAIS,0.0,0.0
DG_PRAIi,-7.087754904907172,-7.087754904907172
DGo_PRAIi,-0.681479125269977,-0.681479125269977
FU_PRAIi,1.0,1.0
BU_PRAIi,0.0,0.0
DG_PRAMPC,-0.4385250598889405,-0.4385250598889403
DGo_PRAMPC,-0.4385250598889403,-0.4385250598889403
FU_PRAMPC,1.0,1.0
BU_PRAMPC,0.0,0.0
DG_PRASCSi,-5.295851845764058,-7.788779163866614
DGo_PRASCSi,-8.911726621560957,-8.911726621560957
FU_PRASCSi,1.0,1.0
BU_PRASCSi,0.0,0.0
DG_PRATPP,-17.099929251363264,-17.099929251363264
DGo_PRATPP,-9.436238433658877,-9.436238433658877
FU_PRATPP,1.0,1.0
BU_PRATPP,0.0,0.0
DG_PRFGS,-27.835832368040663,-32.60423953192598
DGo_PRFGS,-29.677965889453585,-29.677965889453585
FU_PRFGS,1.0,1.0
BU_PRFGS,0.0,0.0
DG_PRMICI,-9.999958638928774e-10,-9.999958638928774e-10
DGo_PRMICI,1.3021627468380257,1.3021627468380257
FU_PRMICI,1.0,1.0
BU_PRMICI,0.0,0.0
DG_PROD2,-8.669243622963924,-7.807565166724389
DGo_PROD2,-3.7670661037637565,-3.7670661037637565
FU_PROD2,0.0,0.0
BU_PROD2,0.0,0.0
DG_PROGLYabcpp,-9.105477293100224,-9.10547729643355
DGo_PROGLYabcpp,-4.541335034875951,-4.541335034875951
FU_PROGLYabcpp,1.0,1.0
BU_PROGLYabcpp,0.0,0.0
DG_PROGLYtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PROGLYtex,-2.0,-2.0
FU_PROGLYtex,1.0,1.0
BU_PROGLYtex,0.0,0.0
FU_PROTRS,0.0,0.0
BU_PROTRS,0.0,0.0
DG_PROabcpp,-14.636833772327444,-14.63683377566077
DGo_PROabcpp,-3.666415734465975,-3.666415734465975
FU_PROabcpp,1.0,1.0
BU_PROabcpp,0.0,0.0
DG_PROt2rpp,9.999894245993346e-10,9.999894245993346e-10
DGo_PROt2rpp,9.999894245993346e-10,9.999894245993346e-10
FU_PROt2rpp,-0.0,-0.0
BU_PROt2rpp,1.0,1.0
FU_PROt4pp,1.0,1.0
BU_PROt4pp,0.0,0.0
DG_PROtex,9.99991200956174e-10,9.99991200956174e-10
DGo_PROtex,-2.0,-2.0
FU_PROtex,0.0,0.0
BU_PROtex,1.0,1.0
DG_PRPPS,-4.439664641936728,-8.230592874429506
DGo_PRPPS,-8.230592875429503,-8.230592875429503
FU_PRPPS,1.0,1.0
BU_PRPPS,0.0,0.0
DG_PSCLYSt2pp,-6.406275780637184,-9.999894245993346e-10
DGo_PSCLYSt2pp,-4.955576754109769,-4.955576754109769
FU_PSCLYSt2pp,1.0,1.0
BU_PSCLYSt2pp,0.0,0.0
DG_PSCLYStex,-1.7737412543839763,-8.180017034021171
DGo_PSCLYStex,-2.0,-1.363336172336862
FU_PSCLYStex,1.0,1.0
BU_PSCLYStex,0.0,0.0
DG_PSCVT,-7.101737374934908,-8.31577554831373
DGo_PSCVT,-0.25862538948265457,-0.25862538948265457
FU_PSCVT,1.0,1.0
BU_PSCVT,0.0,0.0
DG_PSD120,-9.994547411906751e-10,-9.994547411906751e-10
DGo_PSD120,9.172270804223759,9.172270804223759
FU_PSD120,1.0,1.0
BU_PSD120,0.0,0.0
DG_PSD140,-9.99396121414975e-10,-9.99396121414975e-10
DGo_PSD140,9.172270804223816,9.172270804223816
FU_PSD140,1.0,1.0
BU_PSD140,0.0,0.0
DG_PSD141,-9.995684280283967e-10,-9.995666516715573e-10
DGo_PSD141,9.172270804223645,9.172270804223645
FU_PSD141,1.0,1.0
BU_PSD141,0.0,0.0
DG_PSD160,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PSD160,9.172270804223617,9.172270804223617
FU_PSD160,1.0,1.0
BU_PSD160,0.0,0.0
DG_PSD161,-9.994263194812447e-10,-9.994263194812447e-10
DGo_PSD161,9.172270804223787,9.172270804223787
FU_PSD161,1.0,1.0
BU_PSD161,0.0,0.0
DG_PSD180,6.406250948055549,6.406250948055549
DGo_PSD180,9.172245973641568,9.172245973641568
FU_PSD180,0.0,0.0
BU_PSD180,0.0,0.0
DG_PSD181,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PSD181,9.172245973641852,9.172245973641852
FU_PSD181,1.0,1.0
BU_PSD181,0.0,0.0
DG_PSERT,-4.768407158218652,-9.999894245993346e-10
DGo_PSERT,-4.768407161551977,-4.768407161551977
FU_PSERT,1.0,1.0
BU_PSERT,0.0,0.0
DG_PSERtex,-1.7737412543839763,-1.7737412543839763
DGo_PSERtex,-2.0,-1.363336172336862
FU_PSERtex,1.0,1.0
BU_PSERtex,0.0,0.0
DG_PSP_L,-9.999894245993346e-10,-9.999894245993346e-10
DGo_PSP_L,5.3849526569725255,5.3849526569725255
FU_PSP_L,1.0,1.0
BU_PSP_L,0.0,0.0
DG_PSP_Lpp,-6.911273729929492,-6.91127373326282
DGo_PSP_Lpp,3.3617193803930077,3.3617193803930077
FU_PSP_Lpp,0.0,0.0
BU_PSP_Lpp,0.0,0.0
DG_PSSA120,-17.815168833674516,-17.81516883367452
DGo_PSSA120,-18.63597922975615,-18.63597922975615
FU_PSSA120,1.0,1.0
BU_PSSA120,0.0,0.0
DG_PSSA140,-17.81516883367423,-17.815168833674235
DGo_PSSA140,-18.635979229755865,-18.635979229755865
FU_PSSA140,1.0,1.0
BU_PSSA140,0.0,0.0
DG_PSSA141,-17.815168833674345,-17.81516883367435
DGo_PSSA141,-18.63597922975598,-18.63597922975598
FU_PSSA141,1.0,1.0
BU_PSSA141,0.0,0.0
DG_PSSA160,-17.815168833673923,-17.815168833673926
DGo_PSSA160,-18.63597922975595,-18.63597922975595
FU_PSSA160,1.0,1.0
BU_PSSA160,0.0,0.0
DG_PSSA161,-17.815168833674488,-17.81516883367449
DGo_PSSA161,-18.63597922975612,-18.63597922975612
FU_PSSA161,1.0,1.0
BU_PSSA161,0.0,0.0
DG_PSSA180,-24.221419782729463,-24.221419782729466
DGo_PSSA180,-18.6359543991739,-18.6359543991739
FU_PSSA180,1.0,1.0
BU_PSSA180,0.0,0.0
DG_PSSA181,-17.81516883367381,-17.815168833673813
DGo_PSSA181,-18.63595439917407,-18.63595439917407
FU_PSSA181,1.0,1.0
BU_PSSA181,0.0,0.0
DG_PTA2,-4.1583534700444424,-7.164365817340121
DGo_PTA2,2.8577847334273176,2.8577847334273176
FU_PTA2,0.0,0.0
BU_PTA2,0.0,0.0
DG_PTAr,9.999894245993346e-10,9.999894245993346e-10
DGo_PTAr,8.343741944965151,8.343741944965151
FU_PTAr,0.0,0.0
BU_PTAr,1.0,1.0
DG_PTHRpp,-6.956067932966308,-6.956067936299634
DGo_PTHRpp,3.3169251773561923,3.3169251773561923
FU_PTHRpp,0.0,0.0
BU_PTHRpp,0.0,0.0
DG_PTPATi,-9.253736218776508,-9.253736218776508
DGo_PTPATi,1.7085312005657762,1.7085312005657762
FU_PTPATi,1.0,1.0
BU_PTPATi,0.0,0.0
DG_PTRCORNt7pp,5.373635936007516,5.373635936007516
DGo_PTRCORNt7pp,-1.8461826110049397,-1.8461826110049397
FU_PTRCORNt7pp,0.0,0.0
BU_PTRCORNt7pp,1.0,1.0
DG_PTRCTA,-5.052028910680159,-9.820436071232145
DGo_PTRCTA,-5.3685983934038495,-5.368598393403849
FU_PTRCTA,1.0,1.0
BU_PTRCTA,0.0,0.0
DG_PTRCabcpp,-18.34402855890664,-18.344028562239966
DGo_PTRCabcpp,-13.463316817958676,-13.463316817958676
FU_PTRCabcpp,1.0,1.0
BU_PTRCabcpp,0.0,0.0
DG_PTRCt2pp,-5.034248734230523,-5.034248734230523
DGo_PTRCt2pp,-11.123955031144027,-11.123955031144027
FU_PTRCt2pp,1.0,1.0
BU_PTRCt2pp,0.0,0.0
DG_PTRCtex,9.99991200956174e-10,9.99991200956174e-10
DGo_PTRCtex,-2.0,-2.0
FU_PTRCtex,0.0,0.0
BU_PTRCtex,1.0,1.0
DG_PUNP1,-9.98602783146373,9.999894245993346e-10
DGo_PUNP1,0.03605313998016002,0.03605313998016002
FU_PUNP1,0.0,0.0
BU_PUNP1,6.967952945593617e-06,1.0
DG_PUNP2,-9.959599565362723,-3.5533237823921997
DGo_PUNP2,0.06255098873804432,0.06255098873804432
FU_PUNP2,1.0,1.0
BU_PUNP2,0.0,0.0
DG_PUNP3,-9.986097414120632,-6.406275778637205
DGo_PUNP3,0.03605313998013493,0.03605313998016002
FU_PUNP3,0.0,0.0
BU_PUNP3,0.0,0.0
DG_PUNP4,-9.959599565362723,-9.959599562029394
DGo_PUNP4,0.06255098873804432,0.06255098873804432
FU_PUNP4,1.0,0.0
BU_PUNP4,0.0,0.0
DG_PUNP5,-9.984318857856081,-6.4044972223726795
DGo_PUNP5,0.03783169624468585,0.03783169624468585
FU_PUNP5,0.0,0.0
BU_PUNP5,0.0,0.0
DG_PUNP6,-9.957821009098197,-9.957821005764869
DGo_PUNP6,0.06432954500257015,0.06432954500257015
FU_PUNP6,0.0,0.0
BU_PUNP6,0.0,0.0
DG_PUNP7,-9.631172657418432,-6.05135102193503
DGo_PUNP7,0.39097789668233507,0.39097789668233507
FU_PUNP7,0.0,0.0
BU_PUNP7,0.0,0.0
DG_PYAM5PO,-26.613086724534874,-27.339824286129513
DGo_PYAM5PO,-19.159807252108344,-19.159807252108344
FU_PYAM5PO,1.0,1.0
BU_PYAM5PO,0.0,0.0
DG_PYDAMK,-20.748623360225476,-20.748623360225476
DGo_PYDAMK,-14.34234758192161,-14.34234758192161
FU_PYDAMK,1.0,1.0
BU_PYDAMK,0.0,0.0
DG_PYDAMtex,-8.180017034021171,-8.180017034021171
DGo_PYDAMtex,-1.363336172336862,-1.363336172336862
FU_PYDAMtex,1.0,1.0
BU_PYDAMtex,0.0,0.0
DG_PYDAMtpp,-3.136954333970669,-3.136954333970669
DGo_PYDAMtpp,-3.136954333970669,-3.136954333970669
FU_PYDAMtpp,1.0,1.0
BU_PYDAMtpp,0.0,0.0
DG_PYDXK,-13.437905938576627,-13.437905938576627
DGo_PYDXK,-6.446073623565584,-6.446073623565584
FU_PYDXK,1.0,1.0
BU_PYDXK,0.0,0.0
DG_PYDXNK,-6.085883055085099,-6.085883055085099
DGo_PYDXNK,-6.085883056418427,-6.085883056418427
FU_PYDXNK,1.0,1.0
BU_PYDXNK,0.0,0.0
DG_PYDXNtex,-1.7737412543839763,-1.7737412543839763
DGo_PYDXNtex,-2.0,-2.0
FU_PYDXNtex,1.0,1.0
BU_PYDXNtex,0.0,0.0
DG_PYDXNtpp,-6.347281780802103,-6.347281780802103
DGo_PYDXNtpp,0.05899399883509204,0.05899399883509204
FU_PYDXNtpp,1.0,1.0
BU_PYDXNtpp,0.0,0.0
DG_PYDXPP,-6.267501337303509,-6.267501340636835
DGo_PYDXPP,-2.288915614453086,-2.288915614453086
FU_PYDXPP,1.0,1.0
BU_PYDXPP,0.0,0.0
DG_PYDXtex,-1.7737412543839763,-8.180017034021171
DGo_PYDXtex,-2.0,-1.363336172336862
FU_PYDXtex,1.0,1.0
BU_PYDXtex,0.0,0.0
DG_PYDXtpp,-6.406275780637184,-9.999894245993346e-10
DGo_PYDXtpp,-0.5855565377071663,-0.5855565377071663
FU_PYDXtpp,1.0,1.0
BU_PYDXtpp,0.0,0.0
DG_PYK,4.89038678639891,2.7954473755230076
DGo_PYK,-3.6108284027808595,-3.6108284027808595
FU_PYK,5.995875324824595e-06,0.0
BU_PYK,0.0,0.0
DG_PYNP2r,-9.986097414120572,-6.406275778637177
DGo_PYNP2r,0.03605313998019544,0.03605313998019544
FU_PYNP2r,1.0,0.0
BU_PYNP2r,0.0,0.0
DG_PYROX,-63.72116645233335,-67.35125207012486
DGo_PYROX,-76.24179270259644,-76.24179270259644
FU_PYROX,1.0,1.0
BU_PYROX,0.0,0.0
DG_PYRt2rpp,6.406275780637186,6.406275780637186
DGo_PYRt2rpp,9.99991200956174e-10,9.99991200956174e-10
FU_PYRt2rpp,-0.0,-0.0
BU_PYRt2rpp,1.0,1.0
DG_PYRtex,9.99991200956174e-10,9.99991200956174e-10
DGo_PYRtex,-2.0,-2.0
FU_PYRtex,0.0,0.0
BU_PYRtex,1.0,1.0
DG_QMO2,16.048398686090778,20.048398684090785
DGo_QMO2,13.642122904453592,13.642122904453592
FU_QMO2,0.0,0.0
BU_QMO2,0.0,0.0
DG_QMO3,16.70476223968737,20.704762237687376
DGo_QMO3,27.11103801732457,27.11103801732457
FU_QMO3,0.0,0.0
BU_QMO3,0.0,0.0
DG_QUIN2tex,9.99991200956174e-10,9.99991200956174e-10
DGo_QUIN2tex,-2.0,-2.0
FU_QUIN2tex,0.0,0.0
BU_QUIN2tex,1.0,1.0
DG_QUIN2tpp,3.0118200891737015,3.0118200891737015
DGo_QUIN2tpp,6.406275780637184,6.406275780637184
FU_QUIN2tpp,0.0,0.0
BU_QUIN2tpp,1.0,1.0
DG_QUINDH,2.2145349147964772,7.844620531587999
DGo_QUINDH,9.999947536698528e-10,1.9453044845059126
FU_QUINDH,0.0,0.0
BU_QUINDH,1.0,1.0
DG_QULNS,-10.967937198233619,-9.196676789144135
DGo_QULNS,-11.082627664664864,-11.082627664664864
FU_QULNS,1.0,1.0
BU_QULNS,0.0,0.0
DG_R15BPK,-8.180017032687843,-8.53534797850435
DGo_R15BPK,-2.1290722002004827,-2.1290722002004827
FU_R15BPK,1.0,1.0
BU_R15BPK,0.0,0.0
DG_R1PK,-7.803310354106361,-11.027801040439929
DGo_R1PK,-7.447979409623183,-7.447979409623183
FU_R1PK,1.0,1.0
BU_R1PK,0.0,0.0
DG_R5PP,-6.761222167942645,-10.55215040376875
DGo_R5PP,-2.6977008168998724,-2.6977008168998724
FU_R5PP,1.0,1.0
BU_R5PP,0.0,0.0
DG_R5PPpp,-2.0929760773013184,-2.092976080634646
DGo_R5PPpp,-2.986494074086015,-2.986494074086015
FU_R5PPpp,1.0,1.0
BU_R5PPpp,0.0,0.0
DG_R5Ptex,-8.180017034021171,-8.180017034021171
DGo_R5Ptex,-1.363336172336862,-1.363336172336862
FU_R5Ptex,1.0,1.0
BU_R5Ptex,0.0,0.0
DG_RBFK,-13.079680207087929,-12.666637576869615
DGo_RBFK,-6.673404428784063,-6.673404428784063
FU_RBFK,1.0,1.0
BU_RBFK,0.0,0.0
DG_RBFSa,-2.7904010061736173,-2.7904010095069447
DGo_RBFSa,-4.096775518628031,-4.096775518628031
FU_RBFSa,1.0,1.0
BU_RBFSa,0.0,0.0
DG_RBFSb,-51.51163967515117,-59.79177538906063
DGo_RBFSb,-51.55493201447786,-51.55493201447786
FU_RBFSb,1.0,1.0
BU_RBFSb,0.0,0.0
DG_RBK,-12.944185107937493,-9.153256875444715
DGo_RBK,-6.037288421118798,-6.037288421118798
FU_RBK,1.0,1.0
BU_RBK,0.0,0.0
DG_RBK_L1,-8.645573900193456,-8.645573900193455
DGo_RBK_L1,-6.9410405265697595,-6.9410405265697595
FU_RBK_L1,1.0,1.0
BU_RBK_L1,0.0,0.0
DG_RBP4E,-4.7879016776202405,-2.0
DGo_RBP4E,-2.0,-2.0
FU_RBP4E,1.0,1.0
BU_RBP4E,0.0,0.0
DG_REPHACCOAI,12.652942062500049,12.652942062500049
DGo_REPHACCOAI,12.652942062500049,12.652942062500049
FU_REPHACCOAI,0.0,0.0
BU_REPHACCOAI,1.0,1.0
DG_RFAMPtex,-2.0000000009999885,-2.0000000009999885
DGo_RFAMPtex,0.0,0.0
FU_RFAMPtex,1.0,1.0
BU_RFAMPtex,0.0,0.0
DG_RFAMPtpp,-4.1408180851684415,-4.1408180851684415
DGo_RFAMPtpp,-6.14081808616843,-6.14081808616843
FU_RFAMPtpp,1.0,1.0
BU_RFAMPtpp,0.0,0.0
DG_RHAT1,-9.995311245347693e-10,-9.995311245347693e-10
DGo_RHAT1,8.888107759433833,8.888107759433833
FU_RHAT1,1.0,1.0
BU_RHAT1,0.0,0.0
DG_RHCCE,-3.4708932133614514,-10.579831305405172
DGo_RHCCE,-2.0328031613402047,-5.3351968386597335
FU_RHCCE,1.0,1.0
BU_RHCCE,0.0,0.0
DG_RIBabcpp,-19.159701727630875,-19.1597017309642
DGo_RIBabcpp,-6.545016817958649,-6.545016817958649
FU_RIBabcpp,1.0,1.0
BU_RIBabcpp,0.0,0.0
DG_RIBtex,4.760235328469993,4.760235328469993
DGo_RIBtex,-2.0,-2.0
FU_RIBtex,0.0,0.0
BU_RIBtex,1.0,1.0
DG_RMI,-9.99997418205112e-10,-3.8186224201391212
DGo_RMI,-0.6335842259477567,-0.6335842259477567
FU_RMI,1.0,1.0
BU_RMI,0.0,0.0
DG_RMK,-10.43725639871272,-6.618633979573594
DGo_RMK,-5.985049755959163,-5.985049755959163
FU_RMK,1.0,1.0
BU_RMK,0.0,0.0
DG_RMNtex,-5.592363673523103,-8.180017034021171
DGo_RMNtex,-1.363336172336862,-1.363336172336862
FU_RMNtex,1.0,1.0
BU_RMNtex,0.0,0.0
DG_RMNtpp,-2.5876533614980577,-9.999894245993346e-10
DGo_RMNtpp,-3.818622420139114,-3.818622420139114
FU_RMNtpp,0.0,1.0
BU_RMNtpp,0.0,0.0
DG_RMPA,-5.668816882570725,-7.379796728012547
DGo_RMPA,0.8002203060086235,0.8002203060086235
FU_RMPA,1.0,1.0
BU_RMPA,0.0,0.0
DG_RNDR1,-4.570887821981553,-3.160710721545973
DGo_RNDR1,-15.082872793680782,-15.082872793680782
FU_RNDR1,1.0,1.0
BU_RNDR1,0.0,0.0
FU_RNDR1b,1.0,1.0
BU_RNDR1b,0.0,0.0
DG_RNDR2,-4.493941684768779,-3.083764892737806
DGo_RNDR2,-15.005926965205948,-15.005926965205948
FU_RNDR2,1.0,1.0
BU_RNDR2,0.0,0.0
FU_RNDR2b,1.0,1.0
BU_RNDR2b,0.0,0.0
DG_RNDR3,-4.493941238988536,-3.0837646856490366
DGo_RNDR3,-15.005926759450507,-15.005926759450507
FU_RNDR3,1.0,1.0
BU_RNDR3,0.0,0.0
FU_RNDR3b,1.0,1.0
BU_RNDR3b,0.0,0.0
DG_RNDR4,-3.9807006183632883,-9.490040363970367
DGo_RNDR4,-15.005926656801314,-15.005926656801314
FU_RNDR4,1.0,1.0
BU_RNDR4,0.0,0.0
FU_RNDR4b,1.0,1.0
BU_RNDR4b,0.0,0.0
FU_RNTR1c2,1.0,1.0
BU_RNTR1c2,0.0,0.0
FU_RNTR2c2,1.0,1.0
BU_RNTR2c2,0.0,0.0
FU_RNTR3c2,1.0,1.0
BU_RNTR3c2,0.0,0.0
FU_RNTR4c2,1.0,1.0
BU_RNTR4c2,0.0,0.0
DG_RPE,-9.999903127777543e-10,-9.999894245993346e-10
DGo_RPE,-2.0,-2.0
FU_RPE,1.0,1.0
BU_RPE,-0.0,-0.0
DG_RPI,1.0287706147725917,0.02574405990005335
DGo_RPI,2.025744058900064,2.025744058900064
FU_RPI,-0.0,0.0
BU_RPI,1.0,1.0
DG_RZ5PP,-7.456592784054967,-7.456592787388295
DGo_RZ5PP,-2.8924505244973675,-2.8924505244973675
FU_RZ5PP,0.0,0.0
BU_RZ5PP,0.0,0.0
FU_S2FE2SR,1.0,1.0
BU_S2FE2SR,0.0,0.0
FU_S2FE2SS,1.0,1.0
BU_S2FE2SS,0.0,0.0
FU_S2FE2SS2,1.0,1.0
BU_S2FE2SS2,0.0,0.0
FU_S2FE2ST,1.0,1.0
BU_S2FE2ST,0.0,0.0
FU_S4FE4SR,1.0,1.0
BU_S4FE4SR,0.0,0.0
FU_S4FE4ST,1.0,1.0
BU_S4FE4ST,-0.0,-0.0
DG_S7PI,-4.152571639406687,-8.75986000558498
DGo_S7PI,-2.3535842259477837,-2.3535842259477837
FU_S7PI,1.0,1.0
BU_S7PI,0.0,0.0
DG_SADH,-20.536651692397715,-22.991194249804913
DGo_SADH,-10.271440935813747,-10.271440935813747
FU_SADH,1.0,1.0
BU_SADH,0.0,0.0
DG_SADT2,-12.962533924056903,-12.962533927390231
DGo_SADT2,4.4107432009533,4.4107432009533
FU_SADT2,1.0,1.0
BU_SADT2,0.0,0.0
DG_SARCOX,-21.36650411095513,-19.790968266199254
DGo_SARCOX,-20.396627050835182,-20.396627050835182
FU_SARCOX,0.0,0.0
BU_SARCOX,0.0,0.0
DG_SBTPD,0.39225182690620497,6.022337443697729
DGo_SBTPD,-1.8222830868902775,-1.8222830868902775
FU_SBTPD,0.0,0.0
BU_SBTPD,0.0,0.0
DG_SBTptspp,-1.34704386845595,-3.441983279331853
DGo_SBTptspp,2.9642925003053415,2.9642925003053415
FU_SBTptspp,0.0,0.0
BU_SBTptspp,0.0,0.0
DG_SBTtex,-1.7737412543839763,-1.7737412543839763
DGo_SBTtex,-1.363336172336862,-2.0
FU_SBTtex,1.0,1.0
BU_SBTtex,0.0,0.0
FU_SCYSDS,1.0,1.0
BU_SCYSDS,0.0,0.0
DG_SDPDS,-3.9150849510567856,-6.406275780637183
DGo_SDPDS,4.2649320829643855,4.2649320829643855
FU_SDPDS,1.0,1.0
BU_SDPDS,0.0,0.0
DG_SDPTA,8.419846468472098,1.160248478339713
DGo_SDPTA,2.0135706888349034,2.0135706888349034
FU_SDPTA,0.0,0.0
BU_SDPTA,1.0,1.0
FU_SELCYSS,0.0,0.0
BU_SELCYSS,0.0,0.0
FU_SELGTHR,1.0,1.0
BU_SELGTHR,0.0,0.0
FU_SELGTHR2,0.0,0.0
BU_SELGTHR2,0.0,0.0
FU_SELGTHR3,0.0,0.0
BU_SELGTHR3,0.0,0.0
FU_SELNPS,0.0,0.0
BU_SELNPS,0.0,0.0
FU_SELR,1.0,1.0
BU_SELR,0.0,0.0
FU_SELtex,0.0,0.0
BU_SELtex,0.0,0.0
FU_SELtpp,1.0,1.0
BU_SELtpp,0.0,0.0
DG_SEPHCHCS,-1.0564965658801349,-9.999983063835316e-10
DGo_SEPHCHCS,-6.470518574315287,-6.470518574315288
FU_SEPHCHCS,1.0,1.0
BU_SEPHCHCS,0.0,0.0
DG_SERASr,-14.774096384535868,-14.77409638453587
DGo_SERASr,-2.7823552213430656,-2.7823552213430656
FU_SERASr,1.0,1.0
BU_SERASr,0.0,0.0
DG_SERAT,-14.77590178287105,-11.920444505752933
DGo_SERAT,-2.7841606186782495,-2.7841606186782495
FU_SERAT,1.0,1.0
BU_SERAT,0.0,0.0
DG_SERD_D,-7.5868269705634,-10.313564531158042
DGo_SERD_D,-8.539823276774065,-8.539823276774065
FU_SERD_D,1.0,1.0
BU_SERD_D,0.0,0.0
DG_SERD_L,-13.172292355119005,-15.899029915713648
DGo_SERD_L,-8.539823276774065,-8.539823276774065
FU_SERD_L,1.0,1.0
BU_SERD_L,0.0,0.0
FU_SERTRS,0.0,0.0
BU_SERTRS,0.0,0.0
FU_SERTRS2,0.0,0.0
BU_SERTRS2,0.0,0.0
DG_SERt2rpp,4.799261436904281,4.799261436904284
DGo_SERt2rpp,-0.7862039476513232,-0.7862039476513232
FU_SERt2rpp,-0.0,-0.0
BU_SERt2rpp,1.0,1.0
FU_SERt4pp,1.0,1.0
BU_SERt4pp,0.0,0.0
DG_SERtex,9.99991200956174e-10,9.99991200956174e-10
DGo_SERtex,-2.0,-2.0
FU_SERtex,0.0,0.0
BU_SERtex,1.0,1.0
DG_SFGTHi,-8.267813809243023,-8.074297503740556
DGo_SFGTHi,-7.030699283269762,-7.030699283269762
FU_SFGTHi,0.0,0.0
BU_SFGTHi,0.0,0.0
DG_SGDS,-7.490769684272129,-12.259176844824117
DGo_SGDS,-5.717028429888153,-5.717028429888153
