met,conc,conc_lb,conc_ub
dca[p],0.000485052896373335,0,0.1
dcacoa[c],0.00224422057968339,0,0.1
dcamp[c],0.000201322190035634,0,0.1
dcdp[c],0.00102900288836217,0,0.1
dcmp[c],0.0473788223615925,0,0.1
dcmp[e],0.0157055268376461,0,0.1
dcmp[p],0.000301181172499028,0,0.1
dctp[c],3.60170951251973e-05,2.6e-05,4.57e-05
dcyt[c],0.00949490953656713,0,0.1
dcyt[e],0.000396242740855395,0,0.1
dcyt[p],0.000598984032151042,0,0.1
dd2coa[c],0.000185877770146691,0,0.1
ddcaACP[c],0.00185480188195202,0,0.1
ddca[c],0.0473788223615925,0,0.1
ddca[e],0.000938701870927895,0,0.1
ddca[p],0.000652591585836348,0,0.1
ddcacoa[c],0.00246907782187193,0,0.1
dgdp[c],0.0473788223615925,0,0.1
dgmp[c],5.26203673899166e-05,3.91e-05,6.58e-05
dgmp[e],5.2608303156323e-05,3.91e-05,6.58e-05
dgmp[p],6.46456978579421e-05,3.91e-05,6.58e-05
dgsn[c],5.3414930611011e-07,4.11e-07,6.62e-07
dgsn[e],5.34180523593594e-07,4.11e-07,6.62e-07
dgsn[p],5.61692931620614e-07,4.11e-07,6.62e-07
dgtp[c],0.00149867857320625,0,0.1
dha[c],0.0231212548045593,0,0.1
dha[e],0.0473788223615924,0,0.1
dha[p],0.000216753270914247,0,0.1
dhap[c],0.003221232572193,0.0029029457297427,0.00322128291672943
dhcinnm[c],0.0473788223615925,0,0.1
dhf[c],0.0473788223615925,0,0.1
dhmptp[c],0.00107875850088854,0,0.1
dhna[c],0.0473788223615925,0,0.1
dhnpt[c],0.00142322226886522,0,0.1
dhor-S[c],1.19318100871605e-05,1.16e-05,1.23e-05
dhpmp[c],0.0103987815891202,0,0.1
dhpppn[c],0.0473788223615925,0,0.1
dhpt[c],0.0473788223615925,0,0.1
dhptd[c],0.00147081915409623,0,0.1
didp[c],0.0473788223615925,0,0.1
dimp[c],0.00072792980894617,0,0.1
dimp[e],0.0473788223615925,0,0.1
dimp[p],0.000198514562531505,0,0.1
din[c],0.00264110324573706,0,0.1
din[e],0.0473788223615925,0,0.1
din[p],0.00189257383903664,0,0.1
ditp[c],0.0473788223615924,0,0.1
dkmpp[c],0.000378019404505118,0,0.1
dmbzid[c],0.00537178821275695,0,0.1
dmlz[c],0.0473788223615925,0,0.1
dmpp[c],0.0473788223615925,0,0.1
dms[c],0.00173857317840922,0,0.1
dms[e],0.0473788223615925,0,0.1
dms[p],0.00294809873162558,0,0.1
dmso[c],0.0131883969043292,0,0.1
dmso[e],0.0473788223615925,0,0.1
dmso[p],0.0644345609835952,0,0.1
dnad[c],0.0473788223615925,0,0.1
dopa[e],0.00021709809457561,0,0.1
dopa[p],0.000271716059251283,0,0.1
dpcoa[c],0.000201380082843251,0,0.1
dsbaox[p],0.00191406656963022,0,0.1
dsbard[p],0.0473788223615925,0,0.1
dsbcox[p],0.0518168940382819,0,0.1
dsbcrd[p],0.00433771980323786,0,0.1
dsbdox[c],0.000358668557718717,0,0.1
dsbdrd[c],0.0473788223615925,0,0.1
dsbgox[p],0.0473788223615925,0,0.1
dsbgrd[p],0.0473788223615925,0,0.1
dscl[c],0.0158479468940326,0,0.1
dtbt[c],0.000258650470961262,0,0.1
dtdp4aaddg[c],0.0473788223615924,0,0.1
dtdp4addg[c],0.0473788223615924,0,0.1
dtdp4d6dg[c],0.0344642961483246,0,0.1
dtdp4d6dm[c],0.0473788223615925,0,0.1
dtdp[c],0.000378315012811771,0.000337,0.000426
dtdpglu[c],0.00205422017357402,0,0.1
dtdprmn[c],0.000720183580944813,0,0.1
dtmp[c],0.0261000166496112,0,0.1
dtmp[e],0.0355138541369067,0,0.1
dtmp[p],0.0526211776384075,0,0.1
dttp[c],0.0046265380423945,0.00421,0.00508
dudp[c],0.0473788223615924,0,0.1
dump[c],0.0473788223615925,0,0.1
dump[e],0.0473788223615925,0,0.1
dump[p],0.0644345609835952,0,0.1
duri[c],0.0473788223615925,0,0.1
duri[e],0.0473788223615925,0,0.1
duri[p],0.0644345609835952,0,0.1
dutp[c],0.0473788223615925,0,0.1
dxyl5p[c],0.00165623372188973,0,0.1
dxyl[c],0.0002943736741649,0,0.1
e4p[c],2.17268178510434e-05,0,0.1
eca2und[p],0.00307707178641658,0,0.1
eca3und[p],0.0473788223615925,0,0.1
eca4colipa[e],0.013724756847004,0,0.1
eca4colipa[p],0.00677746801139762,0,0.1
eca4und[p],0.0473788223615925,0,0.1
eig3p[c],0.0019926357724381,0,0.1
enlipa[e],0.00381626382045673,0,0.1
enlipa[p],0.000477969844331607,0,0.1
enter[c],0.0014341204593746,0,0.1
enter[e],0.000947615218547429,0,0.1
enter[p],0.0473788223615925,0,0.1
etha[c],0.0526211776384076,0,0.1
etha[e],0.00421255075105757,0,0.1
etha[p],0.0473788223615925,0,0.1
ethso3[c],0.0473788223615925,0,0.1
ethso3[e],0.000204745478133204,0,0.1
ethso3[p],0.00223003432416147,0,0.1
etoh[c],0.0473788223615924,0,0.1
etoh[e],0.00177696685753464,0,0.1
etoh[p],0.000361276647961294,0,0.1
f1p[c],0.0473788223615925,0,0.1
f6p[c],0.00194173799937719,0,0.1
f6p[e],0.000331336930353833,0,0.1
f6p[p],0.000472043454069876,0,0.1
fad[c],0.000213441967144746,9.33e-05,0.000319
fadh2[c],0.00318655475611186,0,0.1
fald[c],0.0473788223615925,0,0.1
fald[e],0.0259463207887465,0,0.1
fald[p],0.000212285847823062,0,0.1
fc1p[c],0.00228987023967039,0,0.1
fcl-L[c],0.00344786896807195,0,0.1
fdp[c],0.0140040721346749,0.014,0.0164
fe2[c],0.000495899375223501,0,0.1
fe2[e],0.00805280912660204,0,0.1
fe2[p],0.000362331477821053,0,0.1
fe3[c],0.0473788223615921,0,0.1
fe3[e],0.0473788223615924,0,0.1
fe3[p],0.00489121375434476,0,0.1
fe3dcit[e],0.0473788223615925,0,0.1
fe3dcit[p],0.0473788223615925,0,0.1
fe3dhbzs[c],0.0473788223615925,0,0.1
fe3dhbzs[e],0.0473788223615925,0,0.1
fe3dhbzs[p],0.00024230150323672,0,0.1
fe3hox-un[c],0.0473788223615924,0,0.1
fe3hox-un[e],0.000491617971495308,0,0.1
fe3hox-un[p],0.000576789746155666,0,0.1
fe3hox[c],0.000203275093256875,0,0.1
fe3hox[e],0.0473788223615924,0,0.1
fe3hox[p],0.0473788223615924,0,0.1
fecrm-un[c],0.0140256461600503,0,0.1
fecrm-un[e],0.000418786186542557,0,0.1
fecrm-un[p],0.000275710051976711,0,0.1
fecrm[c],0.0473788223615924,0,0.1
fecrm[e],0.0473788223615924,0,0.1
fecrm[p],0.00290737854960544,0,0.1
feenter[c],0.00220612962718087,0,0.1
feenter[e],0.0473788223615924,0,0.1
feenter[p],0.0473788223615925,0,0.1
feoxam-un[c],0.000402511373752774,0,0.1
feoxam-un[e],0.0473788223615925,0,0.1
feoxam-un[p],0.00692157644471563,0,0.1
feoxam[c],0.0450901904278853,0,0.1
feoxam[e],0.0473788223615925,0,0.1
feoxam[p],0.0473788223615924,0,0.1
fgam[c],0.0473788223615925,0,0.1
fldox[c],0.0018591471790155,0,0.1
fldrd[c],0.00270661066187656,0,0.1
fmettrna[c],0.000526477905593514,0,0.1
fmn[c],5.7129195717609e-05,3.84e-05,7.51e-05
fmnh2[c],0.0473788223615925,0,0.1
for[c],0.0348543822384326,0,0.1
for[e],0.0473788223615925,0,0.1
for[p],0.0644345609836126,0,0.1
fpram[c],0.00119409943911699,0,0.1
fprica[c],0.0473788223615925,0,0.1
frdp[c],0.00830751821765337,0,0.1
fru[c],0.0526211776384075,0,0.1
fru[e],0.0191877916622247,0,0.1
fru[p],0.00173911537553036,0,0.1
frulys[c],0.0473788223615925,0,0.1
frulys[e],0.000204017580616869,0,0.1
frulys[p],0.00858069451967307,0,0.1
frulysp[c],0.0473788223615925,0,0.1
fruur[c],0.00102268161619356,0,0.1
fruur[e],0.0473788223615924,0,0.1
fruur[p],0.00432746678466102,0,0.1
fuc-L[c],0.000376032775377281,0,0.1
fuc-L[e],0.0473788223615925,0,0.1
fuc-L[p],0.00331386681235008,0,0.1
fum[c],0.000185341090390885,3e-06,0.00442
fum[e],0.00102324665686815,3e-06,0.00442
fum[p],0.00231158559965208,3e-06,0.00442
g1p[c],0.000520517543631895,0,0.1
g1p[e],0.0473788223615925,0,0.1
g1p[p],0.000334107338949287,0,0.1
g3p[c],0.000307978971252833,0,0.1
g3pc[c],0.00287582817419639,0,0.1
g3pc[e],0.0473788223615922,0,0.1
g3pc[p],0.0644345609835806,0,0.1
g3pe[c],0.0526211776384075,0,0.1
g3pe[e],0.0473788223615925,0,0.1
g3pe[p],0.000797937702411079,0,0.1
g3pg[c],0.000425161581659348,0,0.1
g3pg[e],0.00107166309691946,0,0.1
g3pg[p],0.000375303232282431,0,0.1
g3pi[c],0.0192224753258363,0,0.1
g3pi[e],0.00118119172319613,0,0.1
g3pi[p],0.00879365215744131,0,0.1
g3ps[c],0.00832309924252364,0,0.1
g3ps[e],0.000625334109504596,0,0.1
g3ps[p],0.000261956468709644,0,0.1
g6p[c],0.00810826573437031,0.007587,0.008172
g6p[e],0.00784091339596389,0.007587,0.008172
g6p[p],0.00787808916268647,0.007587,0.008172
gagicolipa[c],0.000924058963543036,0,0.1
gal1p[c],0.000335961798255234,0,0.1
gal1p[e],0.0473788223615924,0,0.1
gal1p[p],0.0180129620549771,0,0.1
gal-bD[e],0.0242005513280775,0,0.1
gal-bD[p],0.0473788223615925,0,0.1
gal[c],0.0473788223615924,0,0.1
gal[e],0.0473788223615924,0,0.1
gal[p],0.00166244449587117,0,0.1
galct-D[c],0.00198313619892693,0,0.1
galct-D[e],0.0473788223615924,0,0.1
galct-D[p],0.0644345609835806,0,0.1
galctn-D[c],0.00139312918921185,0,0.1
galctn-D[e],0.0012954339136687,0,0.1
galctn-D[p],0.00222554836859832,0,0.1
galctn-L[c],0.0473788223615925,0,0.1
galctn-L[e],0.000592656136939591,0,0.1
galctn-L[p],0.0218820649663391,0,0.1
galt1p[c],0.0190038961040095,0,0.1
galt[e],0.0473788223615925,0,0.1
galt[p],0.000365059068136029,0,0.1
galur[c],0.00429481752149121,0,0.1
galur[e],0.0473788223615925,0,0.1
galur[p],0.000406078837645005,0,0.1
gam1p[c],0.00332186276757229,0,0.1
gam6p[c],0.00117300880455637,0.000959,0.00139
gam6p[e],0.00117344505875599,0.000959,0.00139
gam6p[p],0.00117352412568837,0.000959,0.00139
gam[e],0.000478599213715188,0,0.1
gam[p],0.00832427883331821,0,0.1
gar[c],0.00231064219783557,0,0.1
garagund[c],0.00104382613145477,0,0.1
gbbtn[c],0.000243356570119533,0,0.1
gbbtn[e],0.00025220737983867,0,0.1
gbbtn[p],0.0473788223615925,0,0.1
gcald[c],0.0473788223615925,0,0.1
gdp[c],0.000684872233875677,0.000499,0.000916
gdp[e],0.000613024815210029,0.000499,0.000916
gdp[p],0.000711697937875453,0.000499,0.000916
gdpddman[c],0.0086390041675408,0,0.1
gdpfuc[c],0.0473788223615924,0,0.1
gdpmann[c],0.0473788223615924,0,0.1
gdpofuc[c],0.00270838433594518,0,0.1
gdptp[c],0.0473788223615925,0,0.1
gfgaragund[c],0.0156807973328468,0,0.1
gg4abut[c],0.000489216717888191,0,0.1
ggagicolipa[c],0.0473788223615924,0,0.1
ggbutal[c],0.0473788223615925,0,0.1
gggagicolipa[c],0.000537413551042291,0,0.1
ggptrc[c],0.000264910841316931,0,0.1
gicolipa[c],0.0473788223615924,0,0.1
glc-D[c],0.00238077026753156,0,0.1
glc-D[e],1.30842871618561e-08,0,0.1
glc-D[p],1.30842871618561e-08,0,0.1
glcn[c],0.000163841010415959,5.74e-06,0.000302
glcn[e],2.34844510841885e-05,5.74e-06,0.000302
glcn[p],0.000163868288125773,5.74e-06,0.000302
glcr[c],0.000461799150681075,0,0.1
glcr[e],0.0473788223615925,0,0.1
glcr[p],0.00106537033364494,0,0.1
glcur1p[e],0.0473788223615924,0,0.1
glcur1p[p],0.000194023986085671,0,0.1
glcur[c],0.00123810844703473,0,0.1
glcur[e],0.000715194578063361,0,0.1
glcur[p],0.000219066515994515,0,0.1
gln-L[c],0.00373353607016879,0.0035,0.00415
gln-L[e],0.00371834740009287,0.0035,0.00415
gln-L[p],0.00382291538745941,0.0035,0.00415
glntrna[c],0.0341202877126729,0,0.1
glu1sa[c],0.0126530790449096,0,0.1
glu5p[c],0.0333507778481937,0,0.1
glu5sa[c],0.000702523441493429,0,0.1
glu-D[c],0.00346625733524232,0,0.1
glu-L[c],0.0951257140273772,0.0924,0.0998
glu-L[e],0.0924438493552556,0.0924,0.0998
glu-L[p],0.0934154027562847,0.0924,0.0998
glucys[c],0.000510983166463815,0,0.1
glutrna[c],0.000251715036930458,0,0.1
glx[c],0.00535495967150605,0,0.1
gly[c],0.000183795162071824,0,0.1
gly[e],0.0473788223615925,0,0.1
gly[p],0.064434560983576,0,0.1
glyald[c],0.00270514729740223,0,0.1
glyald[e],0.0473788223615925,0,0.1
glyald[p],0.00598946638911909,0,0.1
glyb[c],0.000353295867424499,0,0.1
glyb[e],0.0473788223615925,0,0.1
glyb[p],0.0288211288283462,0,0.1
glyc2p[e],0.0473788223615921,0,0.1
glyc2p[p],0.064434560983576,0,0.1
glyc3p[c],0.000106315284017999,1.29e-05,0.000187
glyc3p[e],0.000107390521195779,1.29e-05,0.000187
glyc3p[p],0.000106940522569318,1.29e-05,0.000187
glyc-R[c],0.000742975418767248,0.000644,0.00308
glyc-R[e],0.00197152075039568,0.000644,0.00308
glyc-R[p],0.000770607994449411,0.000644,0.00308
glyc[c],0.0473788223615925,0,0.1
glyc[e],0.0389825182202527,0,0.1
glyc[p],0.00160605116076235,0,0.1
glyclt[c],0.0056234716270491,0,0.1
glyclt[e],0.0473788223615925,0,0.1
glyclt[p],0.00197201353689054,0,0.1
glycogen[c],0.0473788223615925,0,0.1
glytrna[c],0.00504040112285678,0,0.1
gmhep17bp[c],0.0473788223615925,0,0.1
gmhep1p[c],0.0124955034607536,0,0.1
gmhep7p[c],0.00178332572779703,0,0.1
gmp[c],2.54720245086039e-05,1.66e-05,3.38e-05
gmp[e],3.00533081784914e-05,1.66e-05,3.38e-05
gmp[p],2.54715257427749e-05,1.66e-05,3.38e-05
gp4g[c],0.000456645400352957,0,0.1
grdp[c],0.0473788223615925,0,0.1
grxox[c],0.00111635027309471,0,0.1
grxrd[c],0.0473788223615925,0,0.1
gsn[c],1.69685381845751e-06,1.22e-06,2.17e-06
gsn[e],2.16759353592771e-06,1.22e-06,2.17e-06
gsn[p],1.79488318649954e-06,1.22e-06,2.17e-06
gthox[c],0.00240286952795166,0.00194,0.0029
gthox[e],0.00242560303410466,0.00194,0.0029
gthox[p],0.0024265133253394,0.00194,0.0029
gthrd[c],0.0153902775209922,0.0153,0.0179
gthrd[e],0.0158082414105719,0.0153,0.0179
gthrd[p],0.0154179985103886,0.0153,0.0179
gtp[c],0.00178178620773351,0.00157,0.0151
gtp[e],0.00458140695067614,0.00157,0.0151
gtp[p],0.00163443201535239,0.00157,0.0151
gtspmd[c],0.00284681950246518,0,0.1
gua[c],0.000202433157962451,0.000132,0.000269
gua[e],0.000255369172110456,0.000132,0.000269
gua[p],0.00026892506045362,0.000132,0.000269
h2[c],0.0473788223615925,0,0.1
h2[e],0.000627275402972044,0,0.1
h2[p],0.0473788223615925,0,0.1
h2mb4p[c],0.0473788223615925,0,0.1
h2o2[c],0.0473788223615925,0,0.1
h2o2[e],0.0473788223615924,0,0.1
h2o2[p],0.00054472344593582,0,0.1
h2o[c],1,1,1
h2o[e],1,1,1
h2o[p],1,1,1
h2s[c],0.0473788223615924,0,0.1
h2s[e],0.000229254832388374,0,0.1
h2s[p],0.00548927330435989,0,0.1
h[c],1,1,1
h[e],1,1,1
h[p],1,1,1
hacolipa[e],0.000182573626418028,0,0.1
halipa[e],0.00183102082746193,0,0.1
hco3[c],0.00132527860441309,0,0.1
hcys-L[c],0.000369997988634648,0.000365,0.000375
hdca[c],0.0320044693732823,0,0.1
hdca[e],0.00362023389226887,0,0.1
hdca[p],0.00479320299162694,0,0.1
hdcea[c],0.0473788223615924,0,0.1
hdcea[e],0.00288866822499685,0,0.1
hdcea[p],0.0473788223615925,0,0.1
hdcoa[c],0.0071517325610861,0,0.1
hdd2coa[c],0.00530093788401938,0,0.1
hdeACP[c],0.0473788223615925,0,0.1
hemeO[c],0.000425267503211614,0,0.1
hexACP[c],0.000296307988335074,0,0.1
hg2[c],0.0459772644819577,0,0.1
hg2[e],0.0473788223615925,0,0.1
hg2[p],0.0644345609835755,0,0.1
hhlipa[c],0.00167063071546995,0,0.1
his-L[c],7.35035269400029e-05,4.58e-05,9.97e-05
his-L[e],7.35436897317713e-05,4.58e-05,9.97e-05
his-L[p],7.37213855724648e-05,4.58e-05,9.97e-05
hisp[c],0.0473788223615925,0,0.1
histd[c],1.27968268170937e-05,1.26e-05,1.3e-05
histrna[c],0.00352378673525014,0,0.1
hkndd[c],0.0473788223615925,0,0.1
hkntd[c],0.00214950490592975,0,0.1
hlipa[c],0.0209614784022294,0,0.1
hmbil[c],0.0473788223615925,0,0.1
hmfurn[c],0.000255162249341809,0,0.1
hmgth[c],0.0473788223615925,0,0.1
hom-L[c],0.000300710405314997,0,0.1
hom-L[e],0.00187926653949835,0,0.1
hom-L[p],0.0388283297915405,0,0.1
hphhlipa[c],0.000562556417053956,0,0.1
hpyr[c],0.000697784570221825,0,0.1
hqn[c],0.00652618775981688,0,0.1
hx2coa[c],0.0473788223615925,0,0.1
hxa[c],0.0526211776384075,0,0.1
hxa[e],0.0473788223615925,0,0.1
hxa[p],0.000812972329283978,0,0.1
hxan[c],0.00299869046030935,0,0.1
hxan[e],0.0461656457845276,0,0.1
hxan[p],0.00265782850396897,0,0.1
hxcoa[c],0.0102056140948877,0,0.1
iasp[c],0.000392977577246551,0,0.1
ichor[c],0.0473788223615925,0,0.1
icit[c],0.00616368235669215,0,0.1
icolipa[c],0.00026359245348786,0,0.1
idon-L[c],0.00551837423180347,0,0.1
idon-L[e],0.00025462237426429,0,0.1
idon-L[p],0.0473788223615924,0,0.1
idp[c],2.50556492193931e-05,1.76e-05,3.22e-05
ile-L[c],0.00015149784253813,0.000149,0.000154
ile-L[e],0.000151717442833656,0.000149,0.000154
ile-L[p],0.00015329745104153,0.000149,0.000154
iletrna[c],0.0473788223615925,0,0.1
imacp[c],0.0473788223615924,0,0.1
imp[c],0.000277185649301786,0.000173,0.000426
imp[e],0.000304882910312106,0.000173,0.000426
imp[p],0.000268802581037496,0.000173,0.000426
indole[c],0.00775900949331989,0,0.1
indole[e],0.0473788223615925,0,0.1
indole[p],0.000209766224669861,0,0.1
inost[c],6.02716925610608e-06,4.22e-06,7.75e-06
inost[e],6.02862920381015e-06,4.22e-06,7.75e-06
inost[p],6.5456011235651e-06,4.22e-06,7.75e-06
ins[c],0.00113298988186675,0,0.1
ins[e],0.000348012342897823,0,0.1
ins[p],0.0473788223615925,0,0.1
ipdp[c],0.000387914635310531,0,0.1
isetac[c],0.000215564340342958,0,0.1
isetac[e],0.00022032901166563,0,0.1
isetac[p],0.00165838379009187,0,0.1
itp[c],0.000223600908885254,0.000138,0.000303
k[c],0.00525279519443288,0,0.1
k[e],0.0473788223615924,0,0.1
k[p],0.000258676890694376,0,0.1
kdo2lipid4L[c],0.0473788223615925,0,0.1
kdo2lipid4[c],0.0247678668268141,0,0.1
kdo2lipid4[e],0.0288211288283468,0,0.1
kdo2lipid4[p],0.0473788223615925,0,0.1
kdo2lipid4p[c],0.0473788223615925,0,0.1
kdo8p[c],0.00731493142124811,0,0.1
kdo[c],0.0473788223615925,0,0.1
kdolipid4[c],0.0473788223615925,0,0.1
kphphhlipa[c],0.00184560415454758,0,0.1
lac-D[c],0.00456107066761572,0,0.1
lac-D[e],0.0473788223615924,0,0.1
lac-D[p],0.00040494508504329,0,0.1
lac-L[c],0.000955924508701915,0,0.1
lac-L[e],0.0473788223615924,0,0.1
lac-L[p],0.0644345609836058,0,0.1
lald-D[c],0.0473788223615925,0,0.1
lald-L[c],0.0473788223615925,0,0.1
lcts[c],0.0473788223615924,0,0.1
lcts[e],0.00180109361630311,0,0.1
lcts[p],0.059269451058297,0,0.1
leu-L[c],0.000151497846395334,0.000149,0.000154
leu-L[e],0.000151718025784562,0.000149,0.000154
leu-L[p],0.00015329759841427,0.000149,0.000154
leutrna[c],0.00528278311466804,0,0.1
lgt-S[c],0.0473788223615924,0,0.1
lipa[c],0.0473788223615924,0,0.1
lipa_cold[c],0.000865821658005285,0,0.1
lipa_cold[e],0.0526211776384075,0,0.1
lipa_cold[p],0.000375994016996988,0,0.1
lipa[e],0.00473555289231001,0,0.1
lipa[p],0.0473788223615925,0,0.1
lipidA[c],0.0473788223615925,0,0.1
lipidAds[c],0.000922453803594117,0,0.1
lipidX[c],0.0473788223615925,0,0.1
lpp[p],0.0132110202020076,0,0.1
lys-L[c],0.000333938501725774,0.000327,0.000502
lys-L[e],0.000414931253928365,0.000327,0.000502
lys-L[p],0.000414896035195877,0.000327,0.000502
lystrna[c],0.0473788223615925,0,0.1
lyx-L[c],0.00313106653672569,0,0.1
lyx-L[e],0.000191462577958358,0,0.1
lyx-L[p],0.0148919575368312,0,0.1
malACP[c],0.0473788223615925,0,0.1
mal-D[c],0.00022237755187739,0,0.1
mal-D[e],0.0473788223615925,0,0.1
mal-D[p],0.00521223957353354,0,0.1
mal-L[c],0.00168383733709166,0.00166,0.0017
mal-L[e],0.00166237087611788,0.00166,0.0017
mal-L[p],0.00167999680648413,0.00166,0.0017
malcoa[c],0.00065069157784528,4.05e-07,0.00309
malt6p[c],0.0473788223615924,0,0.1
malt[c],0.00108353363081205,0,0.1
malt[e],0.0473788223615924,0,0.1
malt[p],0.0288211288283491,0,0.1
malthp[c],0.0108789970872226,0,0.1
malthx[c],0.0111276984124165,0,0.1
malthx[e],0.00487977435116704,0,0.1
malthx[p],0.00642967157349286,0,0.1
maltpt[c],0.0400813106538116,0,0.1
maltpt[e],0.0473788223615925,0,0.1
maltpt[p],0.00307146036973799,0,0.1
malttr[c],0.0473788223615925,0,0.1
malttr[e],0.000663592274882519,0,0.1
malttr[p],0.000284232597747586,0,0.1
maltttr[c],0.0473788223615925,0,0.1
maltttr[e],0.00343561327598717,0,0.1
maltttr[p],0.0015156075810922,0,0.1
man1p[c],0.00124008841943635,0,0.1
man6p[c],0.0219099315483062,0,0.1
man6p[e],0.000509068444367764,0,0.1
man6p[p],0.00126597999964368,0,0.1
man6pglyc[c],0.00146004492646792,0,0.1
man[c],0.0157764945753638,0,0.1
man[e],0.0473788223615925,0,0.1
man[p],0.00629369608687774,0,0.1
mana[c],0.00444642892336806,0,0.1
manglyc[e],0.0473788223615925,0,0.1
manglyc[p],0.0012885402458798,0,0.1
melib[c],0.00429469266598392,0,0.1
melib[e],0.0367449158791976,0,0.1
melib[p],0.00278809048263583,0,0.1
mercppyr[c],0.000377322678488843,0,0.1
met-D[c],0.0106924609126413,0,0.1
met-D[e],0.00235357458962716,0,0.1
met-D[p],0.00192969752626843,0,0.1
met-L[c],0.000145799841945818,0.000131,0.000161
met-L[e],0.000145793853926718,0.000131,0.000161
met-L[p],0.00014575309266701,0.000131,0.000161
methf[c],0.00364296176507751,0,0.1
metsox-R-L[c],0.0473788223615921,0,0.1
metsox-R-L[e],0.00118538112698317,0,0.1
metsox-R-L[p],0.000582567762220409,0,0.1
metsox-S-L[c],0.0473788223615924,0,0.1
metsox-S-L[e],0.000442909741033428,0,0.1
metsox-S-L[p],0.000230452322582111,0,0.1
mettrna[c],0.000191061917786726,0,0.1
mg2[c],0.00125388762118487,0,0.1
mg2[e],0.00466569283854458,0,0.1
mg2[p],0.0473788223615924,0,0.1
mi1p-D[c],0.0473788223615924,0,0.1
micit[c],0.00505161883766044,0,0.1
minohp[e],0.00455290752287425,0,0.1
minohp[p],0.0114278838716973,0,0.1
mlthf[c],0.0185766949324666,0,0.1
mmcoa-R[c],0.00103839423993686,0,0.1
mmcoa-S[c],0.0473788223615925,0,0.1
mmet[c],0.00277535550163396,0,0.1
mmet[e],0.000624390439913236,0,0.1
mmet[p],0.00144879671360843,0,0.1
mn2[c],0.0473788223615924,0,0.1
mn2[e],0.0149326515568181,0,0.1
mn2[p],0.0473788223615925,0,0.1
mnl1p[c],0.0473788223615925,0,0.1
mnl[e],0.00534222875497332,0,0.1
mnl[p],0.000242798423572115,0,0.1
mobd[c],0.00163489196643141,0,0.1
mobd[e],0.0020707487233822,0,0.1
mobd[p],0.000645142269264522,0,0.1
mql8[c],0.00172434458681479,0,0.1
mqn8[c],0.0473788223615925,0,0.1
mso3[c],0.0473788223615925,0,0.1
mso3[e],0.000564401915632864,0,0.1
mso3[p],0.0473788223615925,0,0.1
mthgxl[c],0.0473788223615924,0,0.1
murein3p3p[p],0.00124230847949145,0,0.1
murein3px3p[p],0.00232237210062797,0,0.1
murein3px4p[p],0.0473788223615925,0,0.1
murein4p3p[p],0.0473788223615925,0,0.1
murein4p4p[p],0.00915710595920793,0,0.1
murein4px4p4p[p],0.0473788223615925,0,0.1
murein4px4p[p],0.0473788223615925,0,0.1
murein4px4px4p[p],0.0473788223615925,0,0.1
murein5p3p[p],0.0473788223615925,0,0.1
murein5p4p[p],0.0473788223615924,0,0.1
murein5p5p5p[p],0.00298438177837226,0,0.1
murein5p5p[p],0.0473788223615925,0,0.1
murein5px3p[p],0.000261698944447466,0,0.1
murein5px4p[p],0.00421193672995445,0,0.1
murein5px4px4p[p],0.00111186576489328,0,0.1
myrsACP[c],0.000208333042984969,0,0.1
n2o[c],0.0644345609835822,0,0.1
n2o[e],0.0003040292306751,0,0.1
n2o[p],0.0473788223615924,0,0.1
n8aspmd[c],0.0473788223615925,0,0.1
na1[c],0.000502818607302792,0,0.1
na1[e],0.0473788223615925,0,0.1
na1[p],0.000576662530905319,0,0.1
nac[c],0.0473788223615925,0,0.1
nac[e],0.0473788223615925,0,0.1
nac[p],0.0644345609835822,0,0.1
nad[c],0.00236819472721798,0.00232,0.0028
nadh[c],0.000113807473782921,5.45e-05,0.000127
nadp[c],1.64372428716646e-05,1.4e-07,3.11e-05
nadph[c],0.000121765064387551,0.00011,0.000134
ncam[c],0.0473788223615925,0,0.1
nh4[c],0.0473788223615925,0,0.1
nh4[e],0.00101008101373022,0,0.1
nh4[p],0.0473788223615925,0,0.1
ni2[c],0.01184268671617,0,0.1
ni2[e],0.0473788223615925,0,0.1
ni2[p],0.00233840100414537,0,0.1
nicrnt[c],0.0473788223615924,0,0.1
nmn[c],0.000566895433989288,0,0.1
nmn[e],0.000396600175807334,0,0.1
nmn[p],0.0615920854580873,0,0.1
no2[c],0.000528748900566687,0,0.1
no2[e],0.0473788223615925,0,0.1
no2[p],0.000429973524026609,0,0.1
no3[c],0.00320034463785522,0,0.1
no3[e],0.00427111379086135,0,0.1
no3[p],0.0473788223615925,0,0.1
no[c],0.0515712458449403,0,0.1
no[e],0.00250387689888086,0,0.1
no[p],0.00225545227394303,0,0.1
o16a2und[p],0.000413513074380103,0,0.1
o16a3und[p],0.000204753297187884,0,0.1
o16a4colipa[e],0.00280499594914547,0,0.1
o16a4colipa[p],0.00640902332846532,0,0.1
o16a4und[p],0.00476772021869022,0,0.1
o16aund[c],0.0473788223615925,0,0.1
o16aund[p],0.0473788223615925,0,0.1
o2[c],0.0473788223615925,0,0.1
o2[e],0.0194152124554192,0,0.1
o2[p],0.000606078021739241,0,0.1
o2s[c],0.000209900400869124,0,0.1
o2s[e],0.0365251535364069,0,0.1
o2s[p],0.0526211776384076,0,0.1
oaa[c],3.03286409911412e-06,0,0.1
oc2coa[c],0.0473788223615925,0,0.1
