,carbon,nitrogen,electron,sulfur,phosphorous
805,DM_dha_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
806,DM_dha_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
807,DM_dha_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
808,DM_dha_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
809,DM_dha_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
810,DM_dha_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
811,DM_dha_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
812,DM_dha_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
813,DM_dha_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
814,DM_dha_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
815,DM_dha_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
816,DM_dha_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
817,DM_dha_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
818,DM_dha_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
819,DM_dha_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
820,DM_dha_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
821,DM_dha_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
822,DM_dha_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
823,DM_dha_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
824,DM_dha_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
825,DM_dha_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
826,DM_dha_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
827,DM_dha_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
828,DM_dha_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
829,DM_dha_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
830,DM_dha_e,None,DM_o2_e,DM_so4_e,DM_pi_e
831,DM_dha_e,None,None,DM_so4_e,DM_pi_e
832,DM_etoh_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
833,DM_etoh_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
834,DM_etoh_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
835,DM_etoh_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
836,DM_etoh_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
837,DM_etoh_e,DM_acser_e,None,DM_so4_e,DM_pi_e
838,DM_etoh_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
839,DM_etoh_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
840,DM_etoh_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
841,DM_etoh_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
842,DM_etoh_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
843,DM_etoh_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
844,DM_etoh_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
845,DM_etoh_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
846,DM_etoh_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
847,DM_etoh_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
848,DM_etoh_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
849,DM_etoh_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
850,DM_etoh_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
851,DM_etoh_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
852,DM_etoh_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
853,DM_etoh_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
854,DM_etoh_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
855,DM_etoh_e,DM_gly_e,None,DM_so4_e,DM_pi_e
856,DM_etoh_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
857,DM_etoh_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
858,DM_etoh_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
859,DM_etoh_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
860,DM_etoh_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
861,DM_etoh_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
862,DM_etoh_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
863,DM_etoh_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
864,DM_etoh_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
865,DM_etoh_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
866,DM_etoh_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
867,DM_etoh_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
868,DM_etoh_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
869,DM_etoh_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
870,DM_etoh_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
871,DM_etoh_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
872,DM_etoh_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
873,DM_etoh_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
874,DM_etoh_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
875,DM_etoh_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
876,DM_etoh_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
877,DM_etoh_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
878,DM_etoh_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
879,DM_etoh_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
880,DM_etoh_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
881,DM_etoh_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
882,DM_etoh_e,None,DM_o2_e,DM_so4_e,DM_pi_e
883,DM_etoh_e,None,None,DM_so4_e,DM_pi_e
884,DM_for_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
885,DM_for_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
886,DM_for_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
887,DM_for_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
888,DM_for_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
889,DM_for_e,DM_acser_e,None,DM_so4_e,DM_pi_e
890,DM_for_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
891,DM_for_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
892,DM_for_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
893,DM_for_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
894,DM_for_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
895,DM_for_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
896,DM_for_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
897,DM_for_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
898,DM_for_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
899,DM_for_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
900,DM_for_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
901,DM_for_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
902,DM_for_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
903,DM_for_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
904,DM_for_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
905,DM_for_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
906,DM_for_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
907,DM_for_e,DM_gly_e,None,DM_so4_e,DM_pi_e
908,DM_for_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
909,DM_for_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
910,DM_for_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
911,DM_for_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
912,DM_for_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
913,DM_for_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
914,DM_for_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
915,DM_for_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
916,DM_for_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
917,DM_for_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
918,DM_for_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
919,DM_for_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
920,DM_for_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
921,DM_for_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
922,DM_for_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
923,DM_for_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
924,DM_for_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
925,DM_for_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
926,DM_for_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
927,DM_for_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
928,DM_for_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
929,DM_for_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
930,DM_for_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
931,DM_for_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
932,DM_for_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
933,DM_for_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
934,DM_for_e,None,DM_o2_e,DM_so4_e,DM_pi_e
935,DM_for_e,None,None,DM_so4_e,DM_pi_e
936,DM_glc_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
937,DM_glc_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
938,DM_glc_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
939,DM_glc_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
940,DM_glc_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
941,DM_glc_e,DM_acser_e,None,DM_so4_e,DM_pi_e
942,DM_glc_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
943,DM_glc_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
944,DM_glc_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
945,DM_glc_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
946,DM_glc_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
947,DM_glc_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
948,DM_glc_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
949,DM_glc_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
950,DM_glc_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
951,DM_glc_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
952,DM_glc_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
953,DM_glc_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
954,DM_glc_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
955,DM_glc_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
956,DM_glc_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
957,DM_glc_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
958,DM_glc_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
959,DM_glc_e,DM_gly_e,None,DM_so4_e,DM_pi_e
960,DM_glc_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
961,DM_glc_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
962,DM_glc_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
963,DM_glc_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
964,DM_glc_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
965,DM_glc_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
966,DM_glc_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
967,DM_glc_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
968,DM_glc_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
969,DM_glc_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
970,DM_glc_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
971,DM_glc_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
972,DM_glc_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
973,DM_glc_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
974,DM_glc_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
975,DM_glc_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
976,DM_glc_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
977,DM_glc_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
978,DM_glc_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
979,DM_glc_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
980,DM_glc_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
981,DM_glc_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
982,DM_glc_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
983,DM_glc_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
984,DM_glc_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
985,DM_glc_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
986,DM_glc_e,None,DM_o2_e,DM_so4_e,DM_pi_e
987,DM_glc_e,None,None,DM_so4_e,DM_pi_e
988,DM_glcn_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
989,DM_glcn_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
990,DM_glcn_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
991,DM_glcn_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
992,DM_glcn_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
993,DM_glcn_e,DM_acser_e,None,DM_so4_e,DM_pi_e
994,DM_glcn_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
995,DM_glcn_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
996,DM_glcn_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
997,DM_glcn_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
998,DM_glcn_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
999,DM_glcn_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1000,DM_glcn_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1001,DM_glcn_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1002,DM_glcn_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1003,DM_glcn_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1004,DM_glcn_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1005,DM_glcn_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1006,DM_glcn_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1007,DM_glcn_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1008,DM_glcn_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1009,DM_glcn_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1010,DM_glcn_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1011,DM_glcn_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1012,DM_glcn_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1013,DM_glcn_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1014,DM_glcn_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1015,DM_glcn_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1016,DM_glcn_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1017,DM_glcn_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1018,DM_glcn_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1019,DM_glcn_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1020,DM_glcn_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1021,DM_glcn_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1022,DM_glcn_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1023,DM_glcn_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1024,DM_glcn_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1025,DM_glcn_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1026,DM_glcn_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1027,DM_glcn_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1028,DM_glcn_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1029,DM_glcn_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1030,DM_glcn_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1031,DM_glcn_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1032,DM_glcn_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1033,DM_glcn_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1034,DM_glcn_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1035,DM_glcn_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1036,DM_glcn_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1037,DM_glcn_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1038,DM_glcn_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1039,DM_glcn_e,None,None,DM_so4_e,DM_pi_e
1040,DM_glu-L_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1041,DM_glu-L_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1042,DM_glu-L_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1043,DM_glu-L_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1044,DM_glu-L_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1045,DM_glu-L_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1046,DM_glu-L_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1047,DM_glu-L_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1048,DM_glu-L_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1049,DM_glu-L_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1050,DM_glu-L_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1051,DM_glu-L_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1052,DM_glu-L_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1053,DM_glu-L_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1054,DM_glu-L_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1055,DM_glu-L_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1056,DM_glu-L_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1057,DM_glu-L_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1058,DM_glu-L_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1059,DM_glu-L_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1060,DM_glu-L_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1061,DM_glu-L_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1062,DM_glu-L_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1063,DM_glu-L_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1064,DM_glu-L_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1065,DM_glu-L_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1066,DM_glu-L_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1067,DM_glu-L_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1068,DM_glu-L_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1069,DM_glu-L_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1070,DM_glu-L_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1071,DM_glu-L_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1072,DM_glu-L_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1073,DM_glu-L_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1074,DM_glu-L_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1075,DM_glu-L_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1076,DM_glu-L_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1077,DM_glu-L_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1078,DM_glu-L_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1079,DM_glu-L_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1080,DM_glu-L_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1081,DM_glu-L_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1082,DM_glu-L_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1083,DM_glu-L_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1084,DM_glu-L_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1085,DM_glu-L_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1086,DM_glu-L_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1087,DM_glu-L_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1088,DM_glu-L_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1089,DM_glu-L_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1090,DM_glu-L_e,None,DM_o2_e,DM_so4_e,DM_pi_e
1091,DM_glu-L_e,None,None,DM_so4_e,DM_pi_e
1092,DM_gly_e,DM_5DRIB,DM_o2_e,DM_so4_e,DM_pi_e
1093,DM_gly_e,DM_5DRIB,None,DM_so4_e,DM_pi_e
1094,DM_gly_e,DM_5mtr_e,DM_o2_e,DM_so4_e,DM_pi_e
1095,DM_gly_e,DM_5mtr_e,None,DM_so4_e,DM_pi_e
1096,DM_gly_e,DM_acser_e,DM_o2_e,DM_so4_e,DM_pi_e
1097,DM_gly_e,DM_acser_e,None,DM_so4_e,DM_pi_e
1098,DM_gly_e,DM_ala-D_e,DM_o2_e,DM_so4_e,DM_pi_e
1099,DM_gly_e,DM_ala-D_e,None,DM_so4_e,DM_pi_e
1100,DM_gly_e,DM_ala-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1101,DM_gly_e,DM_ala-L_e,None,DM_so4_e,DM_pi_e
1102,DM_gly_e,DM_alaala_e,DM_o2_e,DM_so4_e,DM_pi_e
1103,DM_gly_e,DM_alaala_e,None,DM_so4_e,DM_pi_e
1104,DM_gly_e,DM_arg-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1105,DM_gly_e,DM_arg-L_e,None,DM_so4_e,DM_pi_e
1106,DM_gly_e,DM_asn-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1107,DM_gly_e,DM_asn-L_e,None,DM_so4_e,DM_pi_e
1108,DM_gly_e,DM_asp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1109,DM_gly_e,DM_asp-L_e,None,DM_so4_e,DM_pi_e
1110,DM_gly_e,DM_cys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1111,DM_gly_e,DM_cys-L_e,None,DM_so4_e,DM_pi_e
1112,DM_gly_e,DM_glu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1113,DM_gly_e,DM_glu-L_e,None,DM_so4_e,DM_pi_e
1114,DM_gly_e,DM_gly_e,DM_o2_e,DM_so4_e,DM_pi_e
1115,DM_gly_e,DM_gly_e,None,DM_so4_e,DM_pi_e
1116,DM_gly_e,DM_gthrd_e,DM_o2_e,DM_so4_e,DM_pi_e
1117,DM_gly_e,DM_gthrd_e,None,DM_so4_e,DM_pi_e
1118,DM_gly_e,DM_his-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1119,DM_gly_e,DM_his-L_e,None,DM_so4_e,DM_pi_e
1120,DM_gly_e,DM_ile-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1121,DM_gly_e,DM_ile-L_e,None,DM_so4_e,DM_pi_e
1122,DM_gly_e,DM_leu-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1123,DM_gly_e,DM_leu-L_e,None,DM_so4_e,DM_pi_e
1124,DM_gly_e,DM_lys-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1125,DM_gly_e,DM_lys-L_e,None,DM_so4_e,DM_pi_e
1126,DM_gly_e,DM_nh4_e,DM_o2_e,DM_so4_e,DM_pi_e
1127,DM_gly_e,DM_nh4_e,None,DM_so4_e,DM_pi_e
1128,DM_gly_e,DM_phe-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1129,DM_gly_e,DM_phe-L_e,None,DM_so4_e,DM_pi_e
1130,DM_gly_e,DM_pro-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1131,DM_gly_e,DM_pro-L_e,None,DM_so4_e,DM_pi_e
1132,DM_gly_e,DM_ser-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1133,DM_gly_e,DM_ser-L_e,None,DM_so4_e,DM_pi_e
1134,DM_gly_e,DM_thr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1135,DM_gly_e,DM_thr-L_e,None,DM_so4_e,DM_pi_e
1136,DM_gly_e,DM_trp-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1137,DM_gly_e,DM_trp-L_e,None,DM_so4_e,DM_pi_e
1138,DM_gly_e,DM_tyr-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1139,DM_gly_e,DM_tyr-L_e,None,DM_so4_e,DM_pi_e
1140,DM_gly_e,DM_val-L_e,DM_o2_e,DM_so4_e,DM_pi_e
1141,DM_gly_e,DM_val-L_e,None,DM_so4_e,DM_pi_e
1142,DM_gly_e,None,DM_o2_e,DM_so4_e,DM_pi_e
